timestamp_real, timestamp_est, real_x, real_y, real_theta, est_x, est_y, est_theta, cov_x, cov_y, cov_theta
1753308583.935,1753308584.021,-2.002,0.999,1.569,-14.868,8.484,-2.509,77.694,24.234,3.057
1753308584.451,1753308584.521,-2.002,0.999,1.569,-14.868,8.484,-2.509,77.694,24.234,3.057
1753308584.937,1753308585.020,-2.002,0.999,1.569,-14.868,8.484,-2.509,77.694,24.234,3.057
1753308585.456,1753308585.521,-2.002,1.010,1.563,-15.208,8.557,-2.079,78.656,24.892,2.875
1753308585.946,1753308586.021,-2.001,1.107,1.562,-16.102,8.799,-2.324,72.082,26.476,2.981
1753308586.433,1753308586.520,-2.000,1.203,1.562,-16.875,8.949,-2.248,73.495,28.501,2.795
1753308586.951,1753308587.021,-1.999,1.306,1.562,-16.462,8.897,-1.974,69.809,28.475,2.947
1753308587.442,1753308587.521,-1.999,1.402,1.562,-16.143,8.494,-2.718,73.110,26.724,3.000
1753308587.960,1753308588.021,-1.997,1.505,1.562,-15.971,8.714,-2.958,76.194,27.788,3.064
1753308588.446,1753308588.520,-1.997,1.602,1.562,-15.750,8.413,-2.330,80.539,26.296,3.090
1753308588.941,1753308589.020,-1.996,1.692,1.562,-15.786,8.279,-2.452,74.844,26.905,3.087
1753308589.446,1753308589.521,-1.995,1.788,1.562,-16.228,8.442,2.815,76.783,27.053,3.141
1753308589.936,1753308590.020,-1.994,1.885,1.562,-16.388,8.461,2.995,74.587,27.234,3.091
1753308590.462,1753308590.522,-1.993,1.988,1.562,-16.533,8.151,2.943,75.995,25.406,2.926
1753308590.945,1753308591.021,-1.992,2.084,1.562,-16.021,8.105,-2.768,76.855,25.946,3.212
1753308591.433,1753308591.521,-1.992,2.180,1.562,-16.101,8.099,2.354,75.781,24.443,3.090
1753308591.953,1753308592.021,-1.991,2.283,1.562,-16.407,8.025,2.482,79.624,24.770,3.277
1753308592.439,1753308592.522,-1.991,2.283,1.682,-16.264,8.040,1.417,78.552,23.751,3.215
1753308592.963,1753308593.020,-1.991,2.283,1.814,-16.442,8.113,2.239,79.034,23.813,3.167
1753308593.447,1753308593.521,-1.991,2.283,1.937,-7.572,3.019,0.465,16.637,1.732,1.177
1753308593.936,1753308594.021,-1.991,2.283,2.060,-7.573,3.020,0.580,16.637,1.728,1.177
1753308594.453,1753308594.521,-1.991,2.283,2.191,-7.571,3.020,0.710,16.640,1.729,1.177
1753308594.591,1753308595.022,-1.991,2.283,2.224,-7.572,3.021,0.838,16.644,1.731,1.179
1753308594.591,1753308595.521,-1.991,2.283,2.224,-7.572,3.021,0.954,16.644,1.730,1.178
1753308595.936,1753308596.021,-1.991,2.283,2.552,-7.572,3.021,1.068,16.649,1.731,1.177
1753308596.343,1753308596.521,-1.991,2.283,2.618,-7.571,3.020,1.117,16.647,1.732,1.178
1753308596.343,1753308597.021,-1.991,2.283,2.618,-7.572,3.020,1.261,16.647,1.730,1.179
1753308596.343,1753308597.521,-1.991,2.283,2.618,-7.573,3.019,1.375,16.633,1.732,1.177
1753308596.343,1753308598.021,-1.991,2.283,2.618,-7.572,3.020,1.489,16.631,1.733,1.176
1753308596.343,1753308598.521,-1.991,2.283,2.618,-7.572,3.020,1.586,16.625,1.733,1.176
1753308598.932,1753308599.021,-1.991,2.283,-3.100,-7.572,3.020,1.700,16.634,1.732,1.176
1753308599.439,1753308599.525,-1.991,2.282,-2.985,-7.572,3.020,1.813,16.636,1.733,1.178
1753308599.961,1753308600.021,-2.028,2.274,-2.912,-7.578,3.041,1.869,16.721,1.674,1.178
1753308600.110,1753308600.521,-2.053,2.268,-2.912,-7.594,3.091,1.869,16.941,1.542,1.177
1753308600.110,1753308601.021,-2.053,2.268,-2.912,-7.610,3.142,1.870,17.158,1.416,1.177
1753308600.110,1753308601.520,-2.053,2.268,-2.912,-7.627,3.192,1.867,17.384,1.293,1.178
1753308601.934,1753308602.021,-2.378,2.192,-2.912,-7.644,3.250,1.866,17.651,1.161,1.179
1753308602.032,1753308602.521,-2.397,2.187,-2.912,-7.658,3.293,1.867,17.849,1.070,1.179
1753308602.032,1753308603.021,-2.397,2.187,-2.912,-7.674,3.350,1.867,18.115,0.955,1.178
1753308602.032,1753308603.521,-2.397,2.187,-2.912,-7.689,3.401,1.867,18.353,0.861,1.181
1753308603.940,1753308604.021,-2.741,2.107,-2.912,-7.708,3.460,1.865,18.629,0.760,1.182
1753308604.446,1753308604.529,-2.829,2.086,-2.912,-7.723,3.511,1.864,18.875,0.677,1.185
1753308604.939,1753308605.021,-2.892,2.071,-2.874,-7.732,3.539,1.913,19.022,0.631,1.188
1753308605.458,1753308605.521,-2.891,2.071,-2.742,-7.732,3.538,2.041,19.027,0.630,1.188
1753308605.943,1753308606.021,-2.891,2.071,-2.619,-7.732,3.537,2.174,19.019,0.630,1.184
1753308606.654,1753308606.722,-3.004,2.004,-2.611,-1.142,1.922,1.891,0.000,0.000,0.000
1753308606.941,1753308607.021,-3.001,2.005,-2.686,-1.153,1.958,1.793,0.000,0.000,0.000
1753308607.425,1753308607.521,-3.002,2.005,-2.809,-1.152,1.958,1.679,0.000,0.000,0.000
1753308607.951,1753308608.020,-3.002,2.005,-2.941,-1.152,1.958,1.550,0.000,0.000,0.000
1753308608.459,1753308608.522,-3.002,2.005,-3.064,-1.151,1.957,1.437,0.000,0.000,0.000
1753308608.939,1753308609.020,-3.064,2.003,-3.106,-1.140,2.029,1.404,0.001,0.000,0.001
1753308609.441,1753308609.521,-3.154,2.000,-3.106,-1.126,2.116,1.404,0.001,0.001,0.001
1753308609.938,1753308610.024,-3.244,1.996,-3.106,-1.112,2.201,1.404,0.001,0.001,0.001
1753308610.454,1753308610.521,-3.328,1.993,-3.106,-1.096,2.275,1.406,0.001,0.001,0.001
1753308610.957,1753308611.021,-3.424,1.990,-3.106,-1.086,2.359,1.407,0.001,0.001,0.001
1753308611.456,1753308611.521,-3.520,1.987,-3.106,-1.070,2.462,1.408,0.001,0.001,0.001
1753308611.930,1753308612.021,-3.610,1.984,-3.107,-1.101,2.527,1.471,0.001,0.001,0.000
1753308612.450,1753308612.521,-3.707,1.980,-3.107,-1.091,2.625,1.471,0.001,0.001,0.000
1753308612.950,1753308613.024,-3.810,1.976,-3.107,-1.080,2.722,1.471,0.001,0.001,0.000
1753308613.444,1753308613.521,-3.906,1.973,-3.106,-1.073,2.808,1.471,0.001,0.001,0.001
1753308613.937,1753308614.020,-4.002,1.970,-3.106,-1.062,2.906,1.471,0.002,0.001,0.001
1753308614.281,1753308614.703,-4.073,1.967,-3.106,-1.053,2.993,1.482,0.002,0.001,0.000
1753308614.281,1753308615.021,-4.073,1.967,-3.106,-1.044,3.091,1.482,0.002,0.001,0.000
1753308614.281,1753308615.521,-4.073,1.967,-3.106,-1.037,3.191,1.482,0.002,0.001,0.001
1753308614.281,1753308616.022,-4.073,1.967,-3.106,-1.030,3.291,1.483,0.002,0.002,0.001
1753308614.281,1753308616.521,-4.073,1.967,-3.106,-1.022,3.388,1.489,0.002,0.002,0.000
1753308616.944,1753308617.021,-4.606,1.949,-3.106,-1.013,3.488,1.489,0.002,0.002,0.001
1753308617.427,1753308617.521,-4.703,1.945,-3.107,-1.006,3.575,1.489,0.002,0.002,0.001
1753308617.937,1753308618.021,-4.799,1.942,-3.107,-0.998,3.673,1.488,0.002,0.002,0.001
1753308618.434,1753308618.521,-4.902,1.938,-3.107,-0.989,3.771,1.487,0.002,0.002,0.001
1753308618.952,1753308619.022,-4.998,1.935,-3.107,-0.983,3.858,1.487,0.002,0.002,0.001
1753308619.649,1753308619.688,-5.140,1.930,-3.107,-1.002,3.899,1.513,0.002,0.001,0.000
1753308619.940,1753308620.021,-5.197,1.928,-3.107,-0.996,4.023,1.513,0.002,0.001,0.001
1753308620.461,1753308620.521,-5.300,1.925,-3.107,-0.991,4.108,1.514,0.002,0.001,0.001
1753308620.952,1753308621.030,-5.397,1.921,-3.107,-0.986,4.208,1.515,0.002,0.001,0.001
1753308621.458,1753308621.521,-5.493,1.918,-3.108,-0.980,4.295,1.516,0.002,0.001,0.001
1753308621.962,1753308622.021,-5.596,1.914,-3.108,-0.975,4.395,1.516,0.003,0.001,0.001
1753308622.456,1753308622.521,-5.692,1.911,-3.107,-3.900,6.461,-1.588,0.000,0.000,0.001
1753308622.950,1753308623.021,-5.789,1.908,-3.107,-3.901,6.363,-1.586,0.000,0.000,0.001
1753308623.436,1753308623.521,-5.878,1.905,-3.107,-3.902,6.277,-1.586,0.000,0.000,0.001
1753308623.933,1753308624.021,-5.981,1.901,-3.107,-3.903,6.177,-1.586,0.001,0.000,0.001
1753308624.454,1753308624.522,-6.084,1.898,-3.108,-3.905,6.090,-1.586,0.001,0.000,0.001
1753308624.947,1753308625.021,-6.181,1.894,-3.108,-3.906,5.991,-1.585,0.001,0.001,0.002
1753308625.454,1753308625.529,-6.277,1.891,-3.108,-3.907,5.893,-1.585,0.001,0.001,0.002
1753308625.937,1753308626.021,-6.373,1.888,-3.107,-3.909,5.806,-1.585,0.002,0.001,0.002
1753308626.458,1753308626.522,-6.476,1.884,-3.107,-3.910,5.706,-1.585,0.002,0.001,0.002
1753308626.961,1753308627.021,-6.572,1.881,-3.108,-3.910,5.620,-1.585,0.002,0.001,0.002
1753308627.449,1753308627.521,-6.669,1.878,-3.108,-3.911,5.520,-1.585,0.003,0.001,0.002
1753308627.939,1753308628.021,-6.714,1.876,-3.045,-3.912,5.484,-1.504,0.003,0.001,0.002
1753308628.755,1753308628.857,-6.713,1.876,-2.840,-3.879,5.514,-1.358,0.001,0.000,0.000
1753308628.961,1753308629.021,-6.713,1.876,-2.783,-3.878,5.515,-1.203,0.001,0.000,0.001
1753308629.456,1753308629.523,-6.713,1.876,-2.643,-3.878,5.515,-1.073,0.001,0.000,0.001
1753308629.916,1753308630.021,-6.735,1.863,-2.602,-3.858,5.483,-1.033,0.001,0.000,0.001
1753308630.452,1753308630.521,-6.807,1.820,-2.602,-3.820,5.420,-1.033,0.001,0.000,0.001
1753308630.946,1753308631.020,-6.901,1.764,-2.602,-3.769,5.333,-1.032,0.001,0.001,0.001
1753308631.443,1753308631.524,-6.978,1.718,-2.602,-3.718,5.248,-1.032,0.001,0.001,0.001
1753308631.943,1753308632.020,-7.066,1.665,-2.602,-3.665,5.164,-1.032,0.002,0.001,0.001
1753308632.444,1753308632.522,-7.127,1.628,-2.636,-3.636,5.117,-1.080,0.002,0.001,0.001
1753308632.924,1753308633.020,-7.138,1.624,-2.748,-3.627,5.094,-1.170,0.002,0.001,0.001
1753308633.455,1753308633.523,-7.233,1.584,-2.749,-3.588,5.003,-1.171,0.002,0.001,0.001
1753308633.952,1753308634.021,-7.328,1.545,-2.749,-3.554,4.923,-1.171,0.002,0.001,0.002
1753308634.445,1753308634.521,-7.423,1.505,-2.749,-3.516,4.831,-1.171,0.003,0.001,0.002
1753308634.941,1753308635.020,-7.512,1.468,-2.749,-3.478,4.740,-1.171,0.003,0.001,0.002
1753308635.456,1753308635.521,-7.607,1.429,-2.748,-3.439,4.649,-1.172,0.003,0.001,0.002
1753308635.948,1753308636.020,-7.702,1.390,-2.749,-3.399,4.559,-1.172,0.003,0.002,0.002
1753308636.455,1753308636.521,-7.720,1.382,-2.749,-3.394,4.547,-1.171,0.003,0.002,0.002
1753308637.451,1753308637.465,-7.720,1.382,-2.749,-3.668,4.452,-1.376,0.004,0.004,0.002
1753308637.451,1753308637.521,-7.720,1.382,-2.749,-3.668,4.452,-1.376,0.004,0.004,0.002
1753308637.950,1753308638.021,-7.720,1.382,-2.749,-3.668,4.452,-1.376,0.004,0.004,0.002
1753308638.449,1753308638.521,-7.720,1.382,-2.749,-3.668,4.452,-1.376,0.004,0.004,0.002
