timestamp_real, timestamp_est, real_x, real_y, real_theta, est_x, est_y, est_theta, cov_x, cov_y, cov_theta
1751058609.982,1751058610.046,-1.676,2.002,0.080,-26.873,10.879,-1.033,82.061,25.648,6.102
1751058610.178,1751058610.178,-1.583,2.029,0.507,-2.396,10.386,-0.860,84.180,23.160,6.799
1751058610.273,1751058610.307,-1.541,2.057,0.690,-2.281,10.315,-0.642,85.840,22.445,5.988
1751058610.470,1751058610.566,-1.474,2.130,0.991,-2.152,10.238,-0.289,88.420,21.040,4.883
1751058610.791,1751058610.822,-1.408,2.282,1.320,-2.107,10.134,-0.089,90.581,19.473,4.309
1751058611.176,1751058611.205,-1.383,2.479,1.540,-18.264,14.930,1.370,92.691,17.777,3.454
1751058611.694,1751058611.726,-1.397,2.744,1.693,-26.199,10.394,0.474,96.411,16.507,3.089
1751058612.282,1751058612.374,-1.447,3.038,1.774,-26.377,10.372,0.131,98.902,14.540,3.343
1751058612.992,1751058613.028,-1.530,3.394,1.819,-26.166,10.399,0.152,101.536,14.074,2.589
1751058613.675,1751058613.674,-1.619,3.731,1.842,-25.972,10.383,0.080,101.605,14.086,2.211
1751058614.290,1751058614.321,-1.707,4.032,1.915,-25.905,10.236,0.052,103.016,14.486,2.306
1751058614.387,1751058614.454,-1.727,4.077,2.099,-25.919,10.163,0.190,104.705,13.967,2.297
1751058614.684,1751058614.718,-1.830,4.185,2.539,-25.774,10.186,0.538,104.997,13.832,2.227
1751058614.976,1751058614.975,-1.963,4.252,2.806,-25.693,10.192,0.722,104.705,14.606,2.279
1751058615.486,1751058615.486,-2.223,4.307,3.024,-24.971,11.144,1.429,102.870,15.204,2.312
1751058615.973,1751058616.006,-2.471,4.325,3.101,-2.260,4.270,3.031,103.495,15.464,2.331
1751058616.470,1751058616.535,-2.720,4.331,3.134,-2.548,4.295,3.085,100.891,16.243,2.324
1751058616.981,1751058617.048,-2.985,4.331,-3.136,-2.824,4.305,3.077,102.830,17.498,2.124
1751058617.470,1751058617.569,-3.234,4.329,-3.131,-3.097,4.335,3.093,98.995,18.362,1.899
1751058618.090,1751058618.089,-3.549,4.325,-3.129,-3.376,4.345,3.098,94.800,19.136,1.643
1751058618.572,1751058618.602,-3.798,4.322,-3.128,-3.620,4.346,3.115,87.254,19.466,1.418
1751058619.092,1751058619.126,-4.064,4.318,-3.128,-3.893,4.359,3.112,80.234,19.285,1.189
1751058619.581,1751058619.647,-4.313,4.315,-3.128,-4.190,4.338,3.073,74.477,18.602,0.979
1751058620.065,1751058620.170,-4.562,4.311,-3.128,-4.430,4.359,3.094,62.061,16.273,0.783
1751058620.682,1751058620.682,-4.877,4.307,-3.128,-4.689,4.355,3.110,50.591,13.974,0.571
1751058621.170,1751058621.201,-5.126,4.304,-3.128,-4.943,4.339,3.122,37.173,11.001,0.402
1751058621.695,1751058621.725,-5.391,4.300,-3.128,-5.218,4.324,3.132,25.731,7.981,0.297
1751058622.183,1751058622.245,-5.640,4.296,-3.126,-5.473,4.323,3.128,20.064,6.427,0.233
1751058622.671,1751058622.768,-5.886,4.294,3.138,-5.751,4.287,-3.126,12.453,4.369,0.176
1751058623.286,1751058623.285,-6.201,4.292,-3.133,-6.008,4.278,-3.124,9.276,3.356,0.144
1751058623.774,1751058623.805,-6.450,4.290,-3.130,-6.264,4.284,-3.123,5.969,2.795,0.109
1751058624.293,1751058624.327,-6.716,4.286,-3.128,-6.532,4.275,-3.128,4.184,2.100,0.097
1751058624.774,1751058624.841,-6.964,4.283,-3.128,-6.781,4.275,3.137,4.206,2.208,0.081
1751058625.266,1751058625.362,-7.213,4.279,-3.128,-7.047,4.277,-3.136,2.327,1.348,0.070
1751058625.786,1751058625.884,-7.479,4.276,-3.127,-7.301,4.268,-3.141,2.645,1.532,0.069
1751058626.380,1751058626.413,-7.778,4.272,-3.128,-7.582,4.272,3.127,2.234,1.250,0.072
1751058626.894,1751058626.929,-8.043,4.268,-3.127,-7.840,4.286,3.122,2.183,1.219,0.068
1751058627.382,1751058627.450,-8.292,4.264,-3.128,-8.113,4.289,3.123,1.928,1.059,0.056
1751058627.874,1751058627.969,-8.541,4.261,-3.127,-8.390,4.295,3.130,1.512,0.822,0.055
1751058628.394,1751058628.489,-8.806,4.257,-3.127,-8.657,4.291,3.129,1.725,0.936,0.058
1751058628.977,1751058629.011,-9.105,4.253,-3.128,-8.934,4.290,3.115,1.585,0.916,0.051
1751058629.465,1751058629.529,-9.354,4.249,-3.127,-9.190,4.280,3.118,1.207,0.711,0.055
1751058629.987,1751058630.050,-9.620,4.246,-3.128,-9.465,4.285,3.124,0.153,0.060,0.050
1751058630.467,1751058630.568,-9.868,4.242,-3.127,-9.735,4.275,3.141,0.151,0.059,0.051
1751058630.990,1751058631.087,-10.134,4.238,-3.128,-9.985,4.268,3.137,0.148,0.054,0.051
1751058631.581,1751058631.613,-10.433,4.234,-3.127,-10.235,4.253,-3.129,0.166,0.052,0.048
1751058632.066,1751058632.133,-10.681,4.231,-3.128,-10.484,4.244,-3.124,0.162,0.049,0.050
1751058632.582,1751058632.645,-10.947,4.227,-3.128,-10.732,4.240,-3.126,0.158,0.052,0.045
1751058633.069,1751058633.166,-11.196,4.223,-3.127,-10.992,4.247,-3.127,0.163,0.032,0.039
1751058633.591,1751058633.685,-11.461,4.220,-3.128,-11.248,4.233,-3.130,0.185,0.034,0.050
1751058634.175,1751058634.203,-11.760,4.215,-3.124,-11.508,4.229,-3.120,0.166,0.034,0.049
1751058634.667,1751058634.729,-12.008,4.211,-3.127,-11.761,4.216,-3.113,0.165,0.033,0.052
1751058635.181,1751058635.248,-12.274,4.207,-3.127,-12.029,4.197,-3.100,0.165,0.029,0.048
1751058635.670,1751058635.766,-12.523,4.204,-3.127,-12.281,4.177,-3.094,0.196,0.030,0.053
1751058636.188,1751058636.288,-12.788,4.200,-3.128,-12.530,4.164,-3.115,0.214,0.028,0.057
1751058636.778,1751058636.812,-13.087,4.196,-3.127,-12.775,4.167,-3.137,0.233,0.029,0.050
1751058637.261,1751058637.329,-13.336,4.192,-3.128,-13.042,4.155,-3.132,0.248,0.029,0.047
1751058637.784,1751058637.845,-13.601,4.188,-3.127,-13.307,4.159,-3.126,0.279,0.030,0.049
1751058638.271,1751058638.367,-13.850,4.185,-3.128,-13.567,4.153,-3.134,0.288,0.031,0.046
1751058638.788,1751058638.886,-14.116,4.181,-3.127,-13.786,4.147,-3.136,0.288,0.030,0.047
1751058639.373,1751058639.406,-14.414,4.177,-3.128,-14.071,4.136,-3.125,0.295,0.036,0.050
1751058639.889,1751058639.924,-14.680,4.173,-3.128,-14.296,4.125,-3.125,0.322,0.037,0.049
1751058640.374,1751058640.437,-14.929,4.170,-3.127,-14.569,4.109,-3.117,0.352,0.039,0.054
1751058640.895,1751058640.958,-15.195,4.166,-3.128,-14.812,4.096,-3.107,0.350,0.042,0.058
1751058641.383,1751058641.480,-15.443,4.163,-3.127,-15.048,4.088,-3.106,0.354,0.043,0.055
1751058641.968,1751058641.998,-15.742,4.158,-3.128,-15.301,4.088,-3.106,0.362,0.040,0.056
1751058642.486,1751058642.517,-16.008,4.155,-3.127,-15.568,4.091,-3.115,0.348,0.043,0.057
1751058642.970,1751058643.036,-16.256,4.151,-3.128,-15.842,4.092,-3.124,0.337,0.047,0.056
1751058643.491,1751058643.561,-16.522,4.147,-3.128,-16.090,4.082,-3.119,0.355,0.053,0.051
1751058643.982,1751058644.077,-16.764,4.148,3.123,-16.364,4.093,-3.128,0.421,0.053,0.051
1751058644.566,1751058644.599,-17.063,4.149,-3.138,-16.596,4.093,-3.134,0.390,0.058,0.053
1751058645.089,1751058645.122,-17.328,4.147,-3.131,-16.874,4.116,-3.138,0.391,0.058,0.046
1751058645.575,1751058645.637,-17.577,4.144,-3.129,-17.149,4.113,3.140,0.375,0.052,0.040
1751058646.093,1751058646.167,-17.843,4.140,-3.127,-17.405,4.115,3.139,0.369,0.051,0.046
1751058646.582,1751058646.682,-18.092,4.137,-3.127,-17.652,4.127,3.133,0.359,0.052,0.049
1751058647.169,1751058647.201,-18.390,4.132,-3.126,-17.928,4.139,3.138,0.358,0.055,0.050
1751058647.689,1751058647.723,-18.656,4.128,-3.126,-18.236,4.137,-3.137,0.353,0.055,0.051
1751058648.178,1751058648.241,-18.905,4.124,-3.127,-18.540,4.137,-3.135,0.363,0.065,0.057
1751058648.670,1751058648.766,-19.154,4.120,-3.126,-18.814,4.109,-3.125,0.372,0.066,0.054
1751058649.289,1751058649.288,-19.469,4.116,-3.127,-19.116,4.090,-3.118,0.385,0.050,0.053
1751058649.775,1751058649.805,-19.718,4.112,-3.126,-19.399,4.080,-3.110,0.376,0.053,0.057
