timestamp_real, timestamp_est, real_x, real_y, real_theta, est_x, est_y, est_theta, cov_x, cov_y, cov_theta
1750359486.413,1750359486.519,-1.714,3.077,-0.000,-14.061,7.331,2.682,66.405,13.399,2.814
1750359486.930,1750359486.959,-1.714,3.077,-0.000,-12.496,7.888,-2.881,60.965,11.026,2.316
1750359487.422,1750359487.490,-1.714,3.077,-0.000,-12.585,7.525,-1.934,80.380,14.798,2.896
1750359487.908,1750359488.015,-1.714,3.077,-0.000,-12.589,7.503,-2.194,80.499,15.025,2.916
1750359488.429,1750359488.439,-1.714,3.077,-0.000,-11.645,7.849,-2.557,82.249,16.434,2.653
1750359488.918,1750359489.002,-1.714,3.077,-0.000,-11.671,7.836,-2.797,82.475,16.082,2.666
1750359489.412,1750359489.452,-1.714,3.077,-0.000,-13.587,8.973,-0.197,81.183,26.468,2.651
1750359489.831,1750359489.912,-1.714,3.077,-0.000,-13.219,8.422,0.929,89.564,25.870,3.190
1750359490.317,1750359490.436,-1.714,3.077,-0.000,-14.279,8.844,2.946,109.538,28.773,2.980
1750359490.815,1750359490.903,-1.714,3.077,-0.000,-14.393,8.959,1.728,108.267,31.920,3.017
1750359491.317,1750359491.407,-1.714,3.077,-0.000,-14.160,9.092,-0.621,105.725,31.163,2.996
1750359491.830,1750359491.917,-1.714,3.077,-0.000,-14.250,8.827,3.078,109.690,28.498,3.012
1750359492.326,1750359492.436,-1.714,3.077,-0.000,-14.140,9.048,-0.901,106.033,30.232,3.006
1750359492.836,1750359492.903,-1.714,3.077,-0.000,-14.113,8.914,-1.865,107.920,27.942,2.999
1750359493.302,1750359493.408,-1.714,3.077,-0.000,-14.351,8.898,2.051,109.576,31.441,3.054
1750359493.818,1750359493.904,-1.714,3.077,-0.000,-14.158,9.075,-0.553,105.819,31.365,3.027
1750359494.326,1750359494.412,-1.714,3.077,-0.000,-14.265,9.091,0.365,106.277,33.297,3.006
1750359494.805,1750359494.914,-1.714,3.077,-0.000,-14.287,8.866,2.445,110.011,30.405,2.948
