timestamp_real, timestamp_est, real_x, real_y, real_theta, est_x, est_y, est_theta, cov_x, cov_y, cov_theta
1753309828.527,1753309828.434,-2.002,0.999,1.569,0.000,-0.000,-0.000,0.116,0.116,0.058
1753309828.652,1753309828.734,-2.002,0.999,1.569,0.000,-0.000,-0.000,0.122,0.122,0.061
1753309828.950,1753309829.034,-2.002,0.999,1.522,-0.000,-0.000,-0.059,0.128,0.128,0.064
1753309829.244,1753309829.334,-2.002,0.999,1.463,-0.000,-0.000,-0.119,0.134,0.134,0.067
1753309829.563,1753309829.647,-2.002,0.999,1.396,0.000,-0.000,-0.184,0.141,0.141,0.070
1753309829.854,1753309829.934,-2.002,0.999,1.336,0.000,-0.000,-0.244,0.148,0.148,0.074
1753309830.150,1753309830.233,-1.996,1.017,1.292,0.032,-0.009,-0.270,0.155,0.155,0.078
1753309830.443,1753309830.533,-1.980,1.076,1.292,0.088,-0.024,-0.270,0.163,0.163,0.081
1753309830.770,1753309830.834,-1.961,1.142,1.292,0.145,-0.040,-0.270,0.171,0.171,0.086
1753309831.061,1753309831.134,-1.944,1.200,1.292,0.208,-0.058,-0.270,0.180,0.180,0.090
1753309831.353,1753309831.433,-1.927,1.259,1.292,0.265,-0.073,-0.270,0.189,0.189,0.094
1753309831.643,1753309831.734,-1.910,1.318,1.292,0.322,-0.089,-0.270,0.198,0.198,0.099
1753309831.965,1753309832.035,-1.892,1.383,1.292,0.385,-0.107,-0.270,0.208,0.208,0.104
1753309832.258,1753309832.340,-1.875,1.442,1.292,0.442,-0.122,-0.270,0.218,0.218,0.109
1753309832.551,1753309832.634,-1.858,1.501,1.292,0.498,-0.138,-0.270,0.229,0.229,0.115
1753309832.839,1753309832.934,-1.841,1.560,1.292,0.555,-0.154,-0.270,0.241,0.241,0.120
1753309833.168,1753309833.250,-1.823,1.625,1.292,0.618,-0.171,-0.270,0.253,0.253,0.126
1753309833.460,1753309833.534,-1.806,1.684,1.292,0.675,-0.187,-0.270,0.265,0.265,0.133
1753309833.751,1753309833.833,-1.789,1.742,1.292,0.732,-0.203,-0.270,0.279,0.279,0.139
1753309834.041,1753309834.134,-1.772,1.801,1.292,0.789,-0.218,-0.270,0.293,0.293,0.146
1753309834.365,1753309834.435,-1.753,1.867,1.292,0.852,-0.236,-0.270,0.307,0.307,0.154
1753309834.659,1753309834.738,-1.737,1.925,1.292,0.909,-0.252,-0.270,0.323,0.323,0.161
1753309834.945,1753309835.033,-1.720,1.984,1.292,0.965,-0.267,-0.270,0.339,0.339,0.169
1753309835.267,1753309835.334,-1.701,2.049,1.292,1.022,-0.283,-0.270,0.356,0.356,0.178
1753309835.562,1753309835.645,-1.684,2.108,1.292,1.085,-0.301,-0.270,0.373,0.373,0.187
1753309835.856,1753309835.933,-1.667,2.167,1.292,1.142,-0.316,-0.270,0.392,0.392,0.196
1753309836.149,1753309836.235,-1.651,2.226,1.292,1.199,-0.332,-0.270,0.412,0.412,0.206
1753309836.472,1753309836.534,-1.632,2.291,1.292,1.256,-0.348,-0.270,0.432,0.432,0.216
1753309836.764,1753309836.835,-1.615,2.350,1.291,1.319,-0.365,-0.270,0.454,0.454,0.227
1753309837.057,1753309837.140,-1.598,2.409,1.291,1.376,-0.381,-0.270,0.476,0.476,0.238
1753309837.351,1753309837.434,-1.586,2.451,1.312,1.401,-0.388,-0.237,0.500,0.500,0.250
1753309837.647,1753309837.733,-1.587,2.447,1.368,1.401,-0.388,-0.178,0.525,0.525,0.263
1753309837.940,1753309838.034,-1.587,2.447,1.427,1.401,-0.388,-0.119,0.552,0.552,0.276
1753309838.264,1753309838.334,-1.587,2.447,1.494,1.401,-0.388,-0.053,0.579,0.579,0.290
1753309838.554,1753309838.636,-1.587,2.447,1.554,1.401,-0.388,0.007,0.608,0.608,0.304
1753309838.851,1753309838.934,-1.587,2.447,1.613,1.401,-0.388,0.066,0.639,0.639,0.319
1753309839.145,1753309839.233,-1.587,2.447,1.673,1.401,-0.388,0.125,0.670,0.670,0.335
1753309839.440,1753309839.535,-1.587,2.447,1.733,1.401,-0.388,0.184,0.704,0.704,0.352
1753309839.762,1753309839.834,-1.587,2.447,1.799,1.401,-0.388,0.250,0.739,0.739,0.370
1753309840.054,1753309840.138,-1.587,2.447,1.859,1.401,-0.388,0.310,0.776,0.776,0.388
1753309840.345,1753309840.434,-1.587,2.447,1.919,1.401,-0.388,0.369,0.815,0.815,0.407
1753309840.643,1753309840.739,-1.587,2.447,1.979,1.401,-0.388,0.428,0.856,0.856,0.428
1753309840.961,1753309841.044,-1.587,2.447,2.045,1.401,-0.388,0.494,0.899,0.899,0.449
1753309841.254,1753309841.335,-1.587,2.447,2.105,1.401,-0.388,0.553,0.943,0.943,0.472
1753309841.554,1753309841.640,-1.587,2.447,2.165,1.401,-0.388,0.613,0.991,0.991,0.495
1753309841.845,1753309841.934,-1.587,2.447,2.225,1.401,-0.388,0.672,1.040,1.040,0.520
1753309842.167,1753309842.234,-1.587,2.447,2.291,1.401,-0.388,0.731,1.092,1.092,0.546
1753309842.460,1753309842.541,-1.587,2.447,2.351,1.401,-0.388,0.797,1.147,1.147,0.573
1753309842.752,1753309842.834,-1.621,2.480,2.364,1.442,-0.346,0.797,1.204,1.204,0.602
