timestamp_real, timestamp_est, real_x, real_y, real_theta, est_x, est_y, est_theta, cov_x, cov_y, cov_theta
1753305616.294,1753305616.379,-2.002,0.999,1.569,-16.245,9.139,-0.412,93.499,29.144,2.711
1753305616.788,1753305616.880,-2.002,0.999,1.528,-16.149,9.039,-0.780,93.796,29.817,2.776
1753305617.271,1753305617.380,-2.002,0.999,1.405,-16.172,9.108,-1.020,92.625,29.771,2.742
1753305617.795,1753305617.880,-2.002,0.999,1.274,-16.347,9.098,-1.308,92.902,29.970,2.800
1753305618.289,1753305618.379,-1.976,1.072,1.235,-16.969,9.253,-2.030,87.374,30.446,3.277
1753305618.774,1753305618.880,-1.941,1.173,1.235,-17.827,9.455,-1.501,85.639,30.686,2.884
1753305619.292,1753305619.380,-1.903,1.281,1.235,-17.812,9.251,-1.355,80.056,30.309,2.809
1753305619.749,1753305619.880,-1.871,1.375,1.235,-18.215,9.435,-1.501,78.916,30.843,2.952
1753305619.749,1753305620.379,-1.871,1.375,1.235,-17.294,9.026,-1.861,83.757,30.840,2.817
1753305620.795,1753305620.879,-1.795,1.591,1.236,-17.686,9.008,-1.644,82.402,33.157,2.855
1753305621.277,1753305621.380,-1.760,1.693,1.235,-16.502,8.370,-1.003,84.928,29.534,2.935
1753305621.763,1753305621.880,-1.725,1.794,1.235,-17.869,9.119,-1.777,79.965,32.850,3.039
1753305622.288,1753305622.380,-1.687,1.902,1.235,-17.430,8.823,-1.694,75.182,31.872,2.767
1753305622.781,1753305622.885,-1.652,2.003,1.235,-18.318,9.142,-1.543,73.207,31.027,2.933
1753305623.264,1753305623.381,-1.616,2.104,1.235,-17.709,8.679,-1.584,70.012,29.096,2.948
1753305623.782,1753305623.879,-1.579,2.212,1.235,-17.383,8.800,-2.329,71.539,29.902,3.089
1753305624.269,1753305624.380,-1.560,2.265,1.288,-17.683,8.874,-1.309,72.537,30.036,3.194
1753305624.792,1753305624.880,-1.553,2.300,1.378,-17.653,8.714,-2.284,70.558,28.848,3.245
1753305625.274,1753305625.380,-1.533,2.405,1.378,-17.797,8.740,0.076,69.748,28.779,3.226
1753305625.792,1753305625.881,-1.511,2.518,1.378,-18.220,8.894,0.985,65.448,28.713,3.232
1753305626.280,1753305626.381,-1.504,2.552,1.456,-18.016,8.924,-1.536,64.977,28.507,3.185
1753305626.766,1753305626.880,-1.504,2.552,1.578,-18.016,8.924,-1.183,64.977,28.516,3.142
1753305627.290,1753305627.381,-1.504,2.552,1.710,-18.192,9.007,0.310,64.200,28.118,3.318
1753305627.616,1753305627.880,-1.504,2.552,1.791,-18.158,9.051,-1.391,64.525,28.022,3.202
1753305627.616,1753305628.381,-1.504,2.552,1.791,-18.135,9.021,2.036,64.989,27.520,3.241
