timestamp_real, timestamp_est, real_x, real_y, real_theta, est_x, est_y, est_theta, cov_x, cov_y, cov_theta
1750360596.063,1750360596.085,-1.714,3.077,-0.000,-14.714,9.836,0.808,45.254,15.610,1.080
1750360596.559,1750360596.620,-1.714,3.077,-0.000,-14.714,9.836,0.808,45.254,15.610,1.080
1750360597.063,1750360597.076,-1.714,3.077,-0.000,-14.714,9.836,0.808,45.254,15.610,1.080
1750360597.540,1750360597.616,-1.714,3.077,-0.000,-14.714,9.836,0.808,45.254,15.610,1.080
1750360597.955,1750360598.016,-1.714,3.077,-0.000,-14.714,9.836,0.808,45.254,15.610,1.080
1750360598.465,1750360598.514,-1.714,3.077,-0.000,-14.714,9.836,0.808,45.254,15.610,1.080
1750360598.938,1750360599.018,-1.714,3.077,-0.000,-14.714,9.836,0.808,45.254,15.610,1.080
1750360599.443,1750360599.513,-1.714,3.077,-0.000,-14.714,9.836,0.808,45.254,15.610,1.080
1750360599.965,1750360600.017,-1.714,3.077,-0.000,-14.714,9.836,0.808,45.254,15.610,1.080
1750360600.465,1750360600.513,-1.714,3.077,-0.000,-14.714,9.836,0.808,45.254,15.610,1.080
1750360600.965,1750360601.017,-1.714,3.077,-0.000,-14.714,9.836,0.808,45.254,15.610,1.080
1750360601.443,1750360601.532,-1.714,3.077,-0.322,-14.702,9.843,0.429,45.225,15.612,1.057
1750360601.943,1750360602.014,-1.714,3.077,-0.773,-14.690,9.840,0.023,45.343,15.685,1.071
1750360602.441,1750360602.516,-1.714,3.077,-0.902,-14.693,9.841,-0.072,45.308,15.705,1.064
1750360602.940,1750360603.015,-1.625,2.969,-0.909,-14.625,9.836,-0.074,45.131,15.807,1.062
1750360603.452,1750360603.514,-1.462,2.759,-0.909,-14.493,9.828,-0.079,44.766,16.080,1.059
1750360603.940,1750360604.015,-1.337,2.598,-0.909,-14.363,9.819,-0.076,44.451,16.388,1.058
1750360604.441,1750360604.521,-1.354,2.620,-0.935,-13.237,9.275,-0.344,49.017,11.182,1.059
1750360604.949,1750360605.024,-1.352,2.618,-1.420,-13.234,9.274,-0.798,49.058,11.186,1.045
1750360605.459,1750360605.514,-1.352,2.618,-1.936,-13.239,9.275,-1.316,48.995,11.183,1.034
1750360605.953,1750360606.024,-1.352,2.618,-2.419,-13.234,9.279,-1.794,48.955,11.251,1.036
1750360606.435,1750360606.524,-1.352,2.618,-2.903,-13.240,9.275,-2.294,48.994,11.190,1.045
1750360606.965,1750360607.026,-1.352,2.618,2.929,-13.239,9.267,-2.707,48.917,11.210,1.061
1750360607.455,1750360607.513,-1.352,2.618,2.413,-13.244,9.275,3.074,48.893,11.223,1.078
1750360607.927,1750360608.015,-1.366,2.639,2.003,-13.234,9.260,2.724,48.737,11.207,1.089
1750360608.451,1750360608.518,-1.477,2.880,2.003,-13.347,9.312,2.718,49.073,11.058,1.089
1750360608.944,1750360609.049,-1.582,3.107,2.003,-13.518,9.389,2.717,49.643,10.907,1.095
1750360609.435,1750360609.514,-1.686,3.332,2.003,-13.634,9.444,2.718,50.067,10.831,1.091
1750360609.946,1750360610.014,-1.790,3.559,2.002,-14.440,9.091,2.878,44.965,9.803,1.987
1750360610.443,1750360610.524,-1.876,3.744,2.102,-14.506,9.108,3.041,45.456,9.704,1.965
1750360610.948,1750360611.015,-1.858,3.726,2.551,-14.513,9.112,-2.832,45.521,9.682,1.972
1750360611.443,1750360611.513,-1.973,3.767,2.818,-14.544,9.091,-2.611,45.656,9.590,1.955
1750360611.938,1750360612.047,-2.193,3.841,2.818,-16.118,7.985,-2.521,49.302,11.207,1.449
1750360612.451,1750360612.514,-2.302,3.854,3.072,-14.405,6.798,-2.432,45.555,11.051,1.489
1750360612.931,1750360613.026,-2.568,3.873,3.072,-15.696,7.065,-2.435,54.551,13.457,0.530
1750360613.452,1750360613.514,-2.816,3.890,3.072,-15.164,5.965,-2.290,46.772,12.063,0.794
1750360613.931,1750360614.043,-3.065,3.908,3.071,-15.308,5.798,-2.292,46.814,11.938,0.800
1750360614.459,1750360614.513,-3.330,3.926,3.072,-16.259,6.551,-2.590,64.954,24.165,1.058
1750360614.948,1750360615.030,-3.562,3.943,3.071,-16.373,6.481,-2.586,65.155,24.914,1.060
1750360615.443,1750360615.515,-3.793,3.959,3.071,-18.283,5.708,-2.188,63.571,17.706,0.980
1750360615.956,1750360616.017,-4.025,3.975,3.072,-18.356,5.600,-2.194,62.898,17.761,0.981
1750360616.447,1750360616.515,-4.290,3.994,3.071,-18.434,5.497,-2.194,62.201,17.838,0.977
1750360616.922,1750360617.014,-4.522,4.010,3.072,-18.511,5.396,-2.193,61.614,17.914,0.977
1750360617.451,1750360617.520,-4.787,4.029,3.071,-17.135,5.609,-2.532,85.087,16.096,1.132
1750360617.940,1750360618.015,-5.002,4.044,3.071,-16.751,6.270,-2.761,94.096,13.034,1.317
1750360618.437,1750360618.522,-5.267,4.063,3.071,-16.896,6.215,-2.753,93.384,13.082,1.313
1750360618.947,1750360619.033,-5.498,4.079,3.071,-16.989,6.178,-2.751,93.065,13.156,1.307
1750360619.447,1750360619.518,-5.780,4.099,3.071,-17.088,6.138,-2.755,92.699,13.304,1.313
1750360619.963,1750360620.019,-6.045,4.118,3.071,-17.013,5.193,-2.748,88.740,8.414,1.267
1750360620.447,1750360620.514,-6.276,4.134,3.071,-18.172,5.886,-2.766,76.128,6.395,1.522
1750360620.964,1750360621.016,-6.541,4.153,3.071,-18.249,5.852,-2.767,75.735,6.674,1.524
