timestamp_real, timestamp_est, real_x, real_y, real_theta, est_x, est_y, est_theta, cov_x, cov_y, cov_theta
1750360087.900,1750360087.901,-1.714,3.077,-0.000,-11.764,7.664,-0.706,68.044,12.940,2.833
1750360088.392,1750360088.443,-1.714,3.077,-0.000,-11.764,7.664,-0.706,68.044,12.940,2.833
1750360088.779,1750360088.880,-1.714,3.077,-0.000,-11.764,7.664,-0.706,68.044,12.940,2.833
1750360089.300,1750360089.379,-1.714,3.077,-0.000,-11.764,7.664,-0.706,68.044,12.940,2.833
1750360089.788,1750360089.882,-1.714,3.077,-0.000,-11.764,7.664,-0.706,68.044,12.940,2.833
1750360090.298,1750360090.388,-1.714,3.077,-0.000,-11.764,7.664,-0.706,68.044,12.940,2.833
1750360090.800,1750360090.887,-1.714,3.077,-0.000,-11.764,7.664,-0.706,68.044,12.940,2.833
1750360091.267,1750360091.381,-1.714,3.077,-0.000,-11.764,7.664,-0.706,68.044,12.940,2.833
1750360091.789,1750360091.879,-1.714,3.077,-0.000,-11.764,7.664,-0.706,68.044,12.940,2.833
1750360092.290,1750360092.379,-1.714,3.077,-0.000,-11.764,7.664,-0.706,68.044,12.940,2.833
1750360092.799,1750360092.880,-1.714,3.077,-0.000,-11.764,7.664,-0.706,68.044,12.940,2.833
1750360093.296,1750360093.380,-1.714,3.077,-0.000,-11.764,7.664,-0.706,68.044,12.940,2.833
1750360093.776,1750360093.879,-1.714,3.077,-0.000,-11.764,7.664,-0.706,68.044,12.940,2.833
1750360094.259,1750360094.379,-1.714,3.077,-0.000,-11.764,7.664,-0.706,68.044,12.940,2.833
1750360094.775,1750360094.880,-1.714,3.077,-0.000,-11.764,7.664,-0.706,68.044,12.940,2.833
1750360095.276,1750360095.381,-1.714,3.077,-0.000,-11.764,7.664,-0.706,68.044,12.940,2.833
1750360095.785,1750360095.882,-1.714,3.077,-0.000,-11.764,7.664,-0.706,68.044,12.940,2.833
1750360096.270,1750360096.382,-1.714,3.077,-0.000,-11.764,7.664,-0.706,68.044,12.940,2.833
1750360096.794,1750360096.883,-1.714,3.077,-0.000,-11.764,7.664,-0.706,68.044,12.940,2.833
1750360097.285,1750360097.389,-1.714,3.077,-0.000,-11.764,7.664,-0.706,68.044,12.940,2.833
1750360097.791,1750360097.891,-1.714,3.077,-0.000,-11.764,7.664,-0.706,68.044,12.940,2.833
1750360098.282,1750360098.379,-1.714,3.077,-0.000,-11.764,7.664,-0.706,68.044,12.940,2.833
1750360098.776,1750360098.879,-1.714,3.077,-0.000,-11.764,7.664,-0.706,68.044,12.940,2.833
1750360099.288,1750360099.379,-1.714,3.077,-0.000,-11.764,7.664,-0.706,68.044,12.940,2.833
1750360099.785,1750360099.880,-1.714,3.077,-0.000,-11.764,7.664,-0.706,68.044,12.940,2.833
1750360100.278,1750360100.382,-1.714,3.077,-0.000,-11.764,7.664,-0.706,68.044,12.940,2.833
1750360100.795,1750360100.880,-1.714,3.077,-0.000,-11.764,7.664,-0.706,68.044,12.940,2.833
1750360101.283,1750360101.382,-1.714,3.077,-0.000,-11.764,7.664,-0.706,68.044,12.940,2.833
1750360101.795,1750360101.879,-1.714,3.077,-0.000,-11.764,7.664,-0.706,68.044,12.940,2.833
1750360102.292,1750360102.381,-1.714,3.077,-0.000,-11.764,7.664,-0.706,68.044,12.940,2.833
1750360102.792,1750360102.892,-1.714,3.077,-0.000,-11.764,7.664,-0.706,68.044,12.940,2.833
1750360103.285,1750360103.383,-1.714,3.077,-0.000,-11.764,7.664,-0.706,68.044,12.940,2.833
1750360103.783,1750360103.882,-1.714,3.077,-0.000,-11.764,7.664,-0.706,68.044,12.940,2.833
1750360104.284,1750360104.382,-1.714,3.077,-0.000,-11.764,7.664,-0.706,68.044,12.940,2.833
1750360104.800,1750360104.880,-1.714,3.077,-0.000,-11.764,7.664,-0.706,68.044,12.940,2.833
