timestamp_real, timestamp_est, real_x, real_y, real_theta, est_x, est_y, est_theta, cov_x, cov_y, cov_theta
1750359588.807,1750359588.837,-1.714,3.077,-0.000,-13.413,11.002,2.152,121.482,21.639,2.934
1750359589.324,1750359589.387,-1.714,3.077,-0.000,-13.413,11.002,2.152,121.482,21.639,2.934
1750359589.812,1750359589.833,-1.714,3.077,-0.000,-13.413,11.002,2.152,121.482,21.639,2.934
1750359590.304,1750359590.393,-1.714,3.077,-0.000,-13.413,11.002,2.152,121.482,21.639,2.934
1750359590.816,1750359590.847,-1.714,3.077,-0.000,-13.413,11.002,2.152,121.482,21.639,2.934
1750359591.319,1750359591.334,-1.714,3.077,-0.000,-13.413,11.002,2.152,121.482,21.639,2.934
1750359591.783,1750359591.832,-1.714,3.077,-0.000,-13.413,11.002,2.152,121.482,21.639,2.934
1750359592.320,1750359592.337,-1.714,3.077,-0.000,-13.413,11.002,2.152,121.482,21.639,2.934
1750359592.813,1750359592.859,-1.714,3.077,0.097,-13.793,10.244,2.275,115.578,24.074,2.700
1750359593.327,1750359593.333,-1.714,3.077,0.645,-13.794,10.245,2.814,115.554,24.003,2.691
1750359593.821,1750359593.829,-1.714,3.077,0.806,-13.794,10.247,3.040,115.568,24.015,2.713
1750359594.301,1750359594.361,-1.714,3.077,1.160,-13.795,10.243,-2.904,115.470,24.055,2.705
1750359594.775,1750359594.835,-1.683,3.192,1.329,-13.821,10.234,-2.757,116.112,23.929,2.703
1750359595.303,1750359595.332,-1.619,3.450,1.330,-12.869,10.315,-2.571,96.907,18.752,2.833
1750359595.801,1750359595.830,-1.564,3.676,1.329,-12.904,10.294,-2.581,97.899,18.428,2.815
1750359596.310,1750359596.342,-1.500,3.934,1.329,-10.996,8.247,-1.941,71.052,19.977,2.703
1750359596.816,1750359596.837,-1.441,4.175,1.330,-11.016,8.207,-1.945,71.393,19.441,2.713
1750359597.312,1750359597.334,-1.385,4.401,1.329,-11.032,8.171,-1.942,71.699,18.951,2.718
1750359597.784,1750359597.834,-1.334,4.611,1.330,-11.043,8.125,-1.941,72.170,18.491,2.707
1750359598.312,1750359598.352,-1.312,4.683,1.692,-11.053,8.096,-1.618,72.473,18.255,2.738
1750359598.789,1750359598.833,-1.311,4.668,2.099,-11.828,7.966,-1.170,58.431,18.118,2.985
1750359599.221,1750359599.326,-1.412,4.786,2.242,-11.822,7.950,-1.060,58.633,17.780,3.005
1750359599.793,1750359599.857,-1.587,5.007,2.240,-11.809,7.928,-1.078,59.310,17.164,3.037
1750359600.281,1750359600.351,-1.742,5.202,2.241,-13.403,8.119,-1.619,45.594,16.460,2.530
1750359600.795,1750359600.852,-1.886,5.384,2.241,-12.799,7.548,-2.142,45.874,17.525,2.479
1750359601.314,1750359601.335,-2.051,5.592,2.241,-13.020,6.909,-3.011,49.659,14.021,2.280
1750359601.796,1750359601.840,-2.185,5.761,2.241,-13.068,7.807,-3.116,50.056,13.463,1.715
1750359602.297,1750359602.333,-2.350,5.969,2.240,-13.152,7.808,-3.115,50.045,13.232,1.711
1750359602.775,1750359602.839,-2.494,6.152,2.241,-13.234,7.806,-3.115,49.997,13.109,1.708
1750359603.291,1750359603.342,-2.669,6.373,2.240,-13.321,7.807,-3.114,50.070,13.008,1.697
1750359603.797,1750359603.838,-2.748,6.473,2.240,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359604.200,1750359604.329,-2.730,6.449,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359604.804,1750359604.874,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359605.302,1750359605.341,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359605.776,1750359605.852,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359606.224,1750359606.328,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359606.791,1750359606.829,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359607.307,1750359607.336,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359607.709,1750359607.828,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359608.315,1750359608.338,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359608.779,1750359608.830,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359609.229,1750359609.327,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359609.802,1750359609.855,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359610.312,1750359610.334,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359610.792,1750359610.856,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359611.298,1750359611.332,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359611.779,1750359611.841,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359612.315,1750359612.336,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359612.770,1750359612.842,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359613.304,1750359613.351,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359615.812,1750359613.859,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359615.812,1750359614.328,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359615.812,1750359614.834,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359615.812,1750359615.333,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359615.812,1750359615.836,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359616.326,1750359616.329,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359616.720,1750359616.828,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359617.219,1750359617.329,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359617.790,1750359617.844,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359618.320,1750359618.354,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359618.819,1750359618.874,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359619.215,1750359619.328,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359619.823,1750359619.836,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359620.312,1750359620.336,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359620.763,1750359620.831,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359621.313,1750359621.330,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359621.805,1750359621.832,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359622.313,1750359622.350,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359622.770,1750359622.839,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359623.328,1750359623.330,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359623.789,1750359623.856,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359624.309,1750359624.341,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359624.813,1750359624.873,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359625.297,1750359625.329,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359625.789,1750359625.831,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359626.224,1750359626.327,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359626.787,1750359626.834,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359627.206,1750359627.328,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359627.801,1750359627.852,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359628.216,1750359628.329,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359628.829,1750359628.836,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359629.317,1750359629.348,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
1750359629.818,1750359629.850,-2.731,6.450,2.242,-13.364,7.806,-3.113,50.114,12.972,1.697
