timestamp_real, timestamp_est, real_x, real_y, real_theta, est_x, est_y, est_theta, cov_x, cov_y, cov_theta
1753324174.016,1753324174.102,-2.002,1.000,1.569,0.000,-0.000,-0.000,0.000,0.000,0.000
1753324174.223,1753324174.302,-2.002,0.999,1.569,0.000,-0.000,-0.000,0.000,0.000,0.000
1753324174.420,1753324174.502,-2.002,0.999,1.569,0.000,-0.000,-0.000,0.000,0.000,0.000
1753324174.615,1753324174.703,-2.002,0.999,1.569,0.000,-0.000,-0.000,0.000,0.000,0.000
1753324174.810,1753324174.903,-2.002,0.999,1.569,0.000,-0.000,-0.000,0.000,0.000,0.000
1753324175.019,1753324175.103,-2.002,0.999,1.569,0.000,-0.000,-0.000,0.000,0.000,0.000
1753324175.199,1753324175.303,-2.002,0.999,1.569,0.000,-0.000,-0.000,0.000,0.000,0.000
1753324175.430,1753324175.504,-2.002,0.999,1.545,-0.000,-0.000,-0.036,0.000,0.000,0.000
1753324175.620,1753324175.702,-2.002,0.999,1.509,-0.000,-0.000,-0.071,0.000,0.000,0.000
1753324175.816,1753324175.902,-2.002,0.999,1.473,-0.000,-0.000,-0.107,0.000,0.000,0.000
1753324176.008,1753324176.103,-2.002,0.999,1.437,-0.000,-0.000,-0.142,0.000,0.000,0.000
1753324176.205,1753324176.304,-2.002,0.999,1.402,0.000,-0.000,-0.178,0.000,0.000,0.000
1753324176.401,1753324176.504,-2.002,0.999,1.366,0.000,-0.000,-0.213,0.000,0.000,0.000
1753324176.627,1753324176.703,-2.000,1.004,1.329,0.011,-0.003,-0.237,0.000,0.000,0.000
1753324176.820,1753324176.903,-1.992,1.038,1.329,0.043,-0.010,-0.237,0.000,0.000,0.000
1753324177.021,1753324177.102,-1.984,1.071,1.329,0.076,-0.018,-0.237,0.000,0.000,0.000
1753324177.215,1753324177.303,-1.976,1.105,1.329,0.108,-0.026,-0.237,0.000,0.000,0.000
1753324177.410,1753324177.503,-1.967,1.139,1.329,0.141,-0.034,-0.237,0.000,0.000,0.000
1753324178.022,1753324178.077,-1.941,1.246,1.328,-8.893,4.598,-1.647,0.100,0.100,0.050
1753324178.022,1753324178.109,-1.941,1.246,1.328,-8.896,4.553,-1.648,0.100,0.100,0.050
1753324178.222,1753324178.307,-1.933,1.280,1.328,-8.904,4.498,-1.646,0.100,0.100,0.050
1753324178.415,1753324178.506,-1.924,1.313,1.329,-8.909,4.445,-1.646,0.100,0.100,0.050
1753324178.613,1753324178.707,-1.916,1.347,1.329,-8.913,4.412,-1.649,0.100,0.100,0.050
1753324178.807,1753324178.906,-1.908,1.380,1.329,-8.918,4.375,-1.650,0.100,0.100,0.050
1753324179.000,1753324179.109,-1.899,1.414,1.329,-8.920,4.337,-1.649,0.100,0.100,0.050
1753324179.197,1753324179.308,-1.891,1.448,1.329,-8.918,4.304,-1.648,0.100,0.100,0.050
1753324179.394,1753324179.506,-1.883,1.482,1.329,-8.920,4.270,-1.646,0.100,0.100,0.050
1753324180.015,1753324180.039,-1.856,1.588,1.329,-5.920,2.556,-0.471,0.100,0.100,0.050
1753324180.015,1753324180.110,-1.856,1.588,1.329,-5.880,2.537,-0.469,0.100,0.100,0.050
1753324180.210,1753324180.309,-1.848,1.622,1.329,-5.829,2.515,-0.468,0.100,0.100,0.050
1753324180.398,1753324180.519,-1.840,1.656,1.329,-5.786,2.496,-0.468,0.100,0.100,0.050
1753324180.626,1753324180.714,-1.830,1.695,1.329,-5.759,2.481,-0.466,0.100,0.100,0.050
1753324180.822,1753324180.907,-1.822,1.729,1.328,-5.730,2.466,-0.468,0.100,0.100,0.050
1753324181.020,1753324181.107,-1.813,1.763,1.328,-5.699,2.448,-0.465,0.100,0.100,0.050
1753324181.213,1753324181.307,-1.805,1.796,1.328,-5.676,2.437,-0.466,0.100,0.100,0.050
1753324181.700,1753324181.772,-1.802,1.807,1.250,-7.929,3.942,-1.976,0.100,0.100,0.050
1753324181.830,1753324181.908,-1.794,1.829,1.250,-7.944,3.908,-2.026,0.100,0.100,0.050
1753324182.028,1753324182.106,-1.783,1.862,1.250,-7.958,3.876,-2.026,0.100,0.100,0.050
1753324182.218,1753324182.306,-1.772,1.895,1.250,-7.974,3.846,-2.024,0.100,0.100,0.050
1753324182.414,1753324182.507,-1.762,1.928,1.250,-7.989,3.818,-2.024,0.100,0.100,0.050
1753324182.610,1753324182.707,-1.751,1.961,1.250,-8.003,3.790,-2.025,0.100,0.100,0.050
1753324182.806,1753324182.906,-1.740,1.994,1.250,-8.016,3.759,-2.028,0.100,0.100,0.050
1753324183.001,1753324183.116,-1.729,2.027,1.250,-8.039,3.721,-2.029,0.100,0.100,0.050
1753324183.421,1753324183.461,-1.705,2.098,1.250,-8.064,3.685,-2.043,0.100,0.100,0.050
1753324183.421,1753324183.511,-1.705,2.098,1.250,-8.077,3.655,-2.044,0.100,0.100,0.050
1753324183.618,1753324183.707,-1.694,2.131,1.250,-8.100,3.613,-2.039,0.100,0.100,0.050
1753324183.810,1753324183.914,-1.683,2.164,1.250,-8.113,3.582,-2.039,0.100,0.100,0.050
1753324184.007,1753324184.107,-1.672,2.197,1.250,-8.131,3.553,-2.038,0.100,0.100,0.050
1753324184.200,1753324184.307,-1.661,2.230,1.250,-8.145,3.525,-2.037,0.100,0.100,0.050
1753324184.427,1753324184.508,-1.648,2.269,1.250,-8.159,3.494,-2.039,0.100,0.100,0.050
1753324184.622,1753324184.707,-1.637,2.302,1.250,-8.173,3.469,-2.038,0.100,0.100,0.050
1753324184.824,1753324184.906,-1.627,2.335,1.249,-8.188,3.436,-2.038,0.100,0.100,0.050
1753324185.016,1753324185.107,-1.616,2.368,1.249,-8.201,3.404,-2.035,0.100,0.100,0.050
1753324185.212,1753324185.309,-1.605,2.401,1.249,-8.215,3.373,-2.034,0.100,0.100,0.050
1753324185.408,1753324185.508,-1.594,2.434,1.249,-8.227,3.341,-2.033,0.100,0.100,0.050
