timestamp_real, timestamp_est, real_x, real_y, real_theta, est_x, est_y, est_theta, cov_x, cov_y, cov_theta
1753310445.552,1753310445.639,-2.002,0.999,1.569,0.000,-0.000,-0.000,0.200,0.200,0.100
1753310445.842,1753310445.939,-2.002,0.999,1.569,0.000,-0.000,-0.000,0.200,0.200,0.100
1753310446.166,1753310446.239,-2.002,0.999,1.569,0.000,-0.000,-0.000,0.200,0.200,0.100
1753310446.200,1753310446.539,-2.002,0.999,1.569,0.000,-0.000,-0.000,0.200,0.200,0.100
1753310446.741,1753310446.839,-2.002,0.999,1.569,0.000,-0.000,-0.000,0.200,0.200,0.100
1753310447.070,1753310447.139,-2.002,0.999,1.551,-0.000,-0.000,-0.027,0.200,0.200,0.100
1753310447.358,1753310447.439,-2.002,0.999,1.469,-0.000,-0.000,-0.117,0.200,0.200,0.100
1753310447.651,1753310447.739,-2.002,0.999,1.387,-0.000,-0.000,-0.199,0.200,0.200,0.100
1753310447.944,1753310448.040,-2.002,0.999,1.305,0.000,-0.000,-0.280,0.200,0.200,0.100
1753310448.273,1753310448.340,-1.995,1.018,1.235,0.026,-0.009,-0.325,0.200,0.200,0.100
1753310448.563,1753310448.644,-1.974,1.079,1.235,0.091,-0.031,-0.325,0.200,0.200,0.100
1753310448.862,1753310448.940,-1.953,1.139,1.235,0.144,-0.048,-0.325,0.200,0.200,0.100
1753310449.157,1753310449.239,-1.936,1.187,1.235,0.189,-0.064,-0.325,0.200,0.200,0.100
1753310449.469,1753310449.539,-1.920,1.234,1.235,0.235,-0.079,-0.325,0.200,0.200,0.100
1753310449.761,1753310449.839,-1.901,1.288,1.235,0.294,-0.099,-0.325,0.200,0.200,0.100
1753310450.060,1753310450.139,-1.875,1.362,1.235,0.359,-0.121,-0.325,0.200,0.200,0.100
1753310450.338,1753310450.439,-1.856,1.416,1.235,0.417,-0.141,-0.325,0.200,0.200,0.100
1753310450.670,1753310450.743,-1.835,1.476,1.235,0.476,-0.161,-0.325,0.200,0.200,0.100
1753310450.959,1753310451.039,-1.811,1.544,1.235,0.541,-0.183,-0.325,0.200,0.200,0.100
1753310451.215,1753310451.344,-1.793,1.598,1.235,0.594,-0.200,-0.325,0.200,0.200,0.100
1753310451.542,1753310451.639,-1.776,1.645,1.235,0.639,-0.216,-0.325,0.200,0.200,0.100
1753310451.862,1753310451.939,-1.755,1.706,1.235,0.698,-0.235,-0.325,0.200,0.200,0.100
1753310452.147,1753310452.239,-1.734,1.767,1.234,0.750,-0.253,-0.325,0.200,0.200,0.100
1753310452.466,1753310452.540,-1.713,1.827,1.234,0.809,-0.273,-0.325,0.200,0.200,0.100
