timestamp_real, timestamp_est, real_x, real_y, real_theta, est_x, est_y, est_theta, cov_x, cov_y, cov_theta
1750351318.034,1750351318.095,-1.714,3.077,-0.000,-18.454,10.409,1.788,78.214,16.196,2.537
1750351318.425,1750351318.527,-1.714,3.077,-0.000,-18.454,10.409,1.788,78.214,16.196,2.537
1750351319.051,1750351319.074,-1.714,3.077,-0.000,-18.454,10.409,1.788,78.214,16.196,2.537
1750351319.510,1750351319.615,-1.714,3.077,-0.000,-18.454,10.409,1.788,78.214,16.196,2.537
1750351319.946,1750351320.012,-1.714,3.077,-0.000,-18.454,10.409,1.788,78.214,16.196,2.537
1750351320.438,1750351320.520,-1.714,3.077,-0.000,-18.454,10.409,1.788,78.214,16.196,2.537
1750351320.940,1750351321.010,-1.714,3.077,-0.000,-18.454,10.409,1.788,78.214,16.196,2.537
1750351321.446,1750351321.511,-1.714,3.077,-0.000,-18.454,10.409,1.788,78.214,16.196,2.537
1750351321.944,1750351322.009,-1.714,3.077,-0.000,-18.454,10.409,1.788,78.214,16.196,2.537
1750351322.422,1750351322.510,-1.714,3.077,-0.000,-18.454,10.409,1.788,78.214,16.196,2.537
1750351322.951,1750351323.018,-1.714,3.077,-0.000,-18.454,10.409,1.788,78.214,16.196,2.537
1750351323.420,1750351323.540,-1.714,3.077,0.322,-25.296,3.680,3.094,1.727,15.373,0.866
1750351324.251,1750351324.319,-1.714,3.077,1.096,-11.916,8.379,0.117,76.497,19.080,0.009
1750351324.435,1750351324.515,-1.714,3.077,1.290,-11.918,8.386,0.862,76.468,19.027,0.010
1750351325.340,1750351325.397,-1.714,3.077,2.128,-7.850,2.521,-1.380,0.000,0.000,0.000
1750351325.426,1750351325.528,-1.714,3.077,2.225,-7.853,2.516,-0.812,0.000,0.000,0.000
1750351325.936,1750351326.030,-1.714,3.077,2.708,-26.253,5.300,-1.998,0.000,0.000,0.000
1750351326.435,1750351326.528,-1.714,3.077,-3.059,-26.240,5.313,-1.285,0.001,0.001,0.001
1750351326.945,1750351327.025,-1.714,3.077,-2.609,-26.240,5.331,-1.026,0.001,0.001,0.000
1750351327.434,1750351327.539,-1.714,3.077,-2.125,-26.236,5.332,-0.299,0.001,0.001,0.002
1750351328.222,1750351328.325,-1.714,3.077,-1.383,-26.283,5.274,-0.026,0.003,0.001,0.001
1750351328.450,1750351328.525,-1.714,3.077,-1.157,-26.283,5.274,0.547,0.003,0.001,0.001
1750351328.943,1750351329.026,-1.714,3.077,-0.706,-25.763,5.075,1.027,1.602,0.933,0.249
1750351329.450,1750351329.515,-1.714,3.077,-0.190,-25.760,5.075,1.723,1.662,0.918,0.254
1750351330.042,1750351330.136,-1.714,3.077,0.293,-25.779,5.100,1.897,1.662,0.913,0.260
1750351330.418,1750351330.511,-1.714,3.077,0.712,-25.791,5.119,2.612,1.663,0.896,0.277
1750351331.427,1750351331.478,-1.714,3.077,1.679,-16.842,5.718,0.967,89.441,35.071,1.929
1750351331.427,1750351331.522,-1.714,3.077,1.679,-16.841,5.719,1.387,89.376,35.068,1.926
1750351331.942,1750351332.018,-1.714,3.077,2.066,-24.180,3.926,-1.734,4.555,2.342,0.632
1750351332.422,1750351332.525,-1.714,3.077,2.582,-24.167,3.930,-1.031,4.601,2.341,0.646
1750351332.944,1750351333.026,-1.714,3.077,3.033,-26.303,5.428,-1.646,0.005,0.003,0.001
1750351333.437,1750351333.522,-1.714,3.077,-2.734,-26.285,5.423,-1.001,0.005,0.005,0.001
1750351333.946,1750351334.033,-1.714,3.077,-2.283,-26.276,5.455,-0.689,0.005,0.003,0.000
1750351334.434,1750351334.540,-1.714,3.077,-1.768,-26.267,5.450,0.010,0.006,0.003,0.000
1750351334.948,1750351335.025,-1.714,3.077,-1.317,-26.313,5.476,0.288,0.001,0.004,0.000
1750351335.429,1750351335.532,-1.714,3.077,-0.801,-26.306,5.490,0.959,0.002,0.004,0.001
1750351335.916,1750351336.040,-1.714,3.077,-0.349,-26.279,5.518,1.312,0.003,0.003,0.001
1750351336.442,1750351336.543,-1.714,3.077,0.199,-26.292,5.516,1.952,0.004,0.003,0.001
1750351337.338,1750351337.430,-1.714,3.077,1.037,-20.247,5.204,2.561,88.443,20.821,1.690
1750351337.445,1750351337.513,-1.714,3.077,1.166,-20.250,5.200,3.074,88.287,20.820,1.670
1750351338.040,1750351338.132,-1.714,3.077,1.617,-25.079,4.350,-2.587,5.208,2.459,0.565
1750351338.439,1750351338.522,-1.714,3.077,2.068,-25.084,4.353,-1.886,5.249,2.475,0.581
1750351338.938,1750351339.036,-1.714,3.077,2.487,-25.949,4.950,-1.923,3.354,1.563,0.359
1750351339.438,1750351339.517,-1.714,3.077,3.035,-25.944,4.943,-1.218,3.374,1.547,0.365
1750351340.026,1750351340.052,-1.714,3.077,-2.700,-26.011,4.972,-0.950,3.262,1.474,0.341
1750351340.440,1750351340.546,-1.714,3.077,-2.281,-26.006,4.985,-0.253,3.251,1.487,0.334
1750351341.026,1750351341.055,-1.714,3.077,-1.701,-26.046,5.009,-0.014,3.184,1.450,0.330
1750351341.437,1750351341.522,-1.714,3.077,-1.282,-26.046,4.999,0.654,3.150,1.413,0.351
