timestamp_real, timestamp_est, real_x, real_y, real_theta, est_x, est_y, est_theta, cov_x, cov_y, cov_theta
1751380014.370,1751380014.455,-2.003,0.999,1.569,-16.683,9.540,0.988,82.241,26.959,3.136
1751380014.896,1751380014.955,-2.002,0.999,1.569,-16.683,9.540,0.988,82.241,26.959,3.136
1751380015.401,1751380015.455,-2.002,0.999,1.569,-16.683,9.540,0.988,82.241,26.959,3.136
1751380015.916,1751380015.955,-2.002,0.999,1.569,-16.683,9.540,0.988,82.241,26.959,3.136
1751380016.393,1751380016.455,-2.002,0.999,1.569,-16.683,9.540,0.988,82.241,26.959,3.136
1751380016.908,1751380016.955,-2.002,0.999,1.569,-16.683,9.540,0.988,82.241,26.959,3.136
1751380017.391,1751380017.455,-2.002,0.999,1.569,-16.683,9.540,0.988,82.241,26.959,3.136
1751380017.905,1751380017.955,-2.002,0.999,1.569,-16.683,9.540,0.988,82.241,26.959,3.136
1751380018.392,1751380018.455,-2.002,0.999,1.569,-16.683,9.540,0.988,82.241,26.959,3.136
1751380018.923,1751380018.956,-2.002,0.999,1.569,-16.683,9.540,0.988,82.241,26.959,3.136
1751380019.398,1751380019.456,-2.002,0.999,1.569,-16.683,9.540,0.988,82.241,26.959,3.136
1751380019.920,1751380019.956,-2.002,0.999,1.569,-16.683,9.540,0.988,82.241,26.959,3.136
1751380020.409,1751380020.455,-2.002,0.999,1.569,-16.683,9.540,0.988,82.241,26.959,3.136
1751380020.924,1751380020.955,-2.002,0.999,1.569,-16.683,9.540,0.988,82.241,26.959,3.136
1751380021.410,1751380021.455,-2.002,0.999,1.569,-16.683,9.540,0.988,82.241,26.959,3.136
1751380021.895,1751380021.956,-2.002,0.999,1.569,-16.683,9.540,0.988,82.241,26.959,3.136
1751380022.418,1751380022.456,-2.002,0.999,1.487,-16.683,9.540,0.988,82.241,26.959,3.136
1751380022.904,1751380022.955,-2.002,0.999,1.350,-16.680,9.541,0.762,82.307,26.942,3.136
1751380023.423,1751380023.455,-2.002,0.999,1.205,-16.682,9.540,0.651,82.362,26.938,3.132
1751380023.904,1751380023.956,-1.966,1.077,1.147,-16.682,9.540,0.651,82.362,26.938,3.132
1751380024.422,1751380024.455,-1.908,1.206,1.147,-16.675,9.545,0.595,82.353,26.901,3.124
1751380024.915,1751380024.955,-1.854,1.327,1.147,-16.672,9.546,0.598,82.394,26.888,3.114
1751380025.405,1751380025.455,-1.800,1.445,1.135,-16.668,9.549,0.603,82.415,26.906,3.108
1751380025.895,1751380025.955,-1.744,1.564,1.135,-16.663,9.554,0.628,82.529,26.937,3.104
1751380026.415,1751380026.455,-1.684,1.691,1.134,-16.659,9.557,0.627,82.566,26.949,3.100
1751380026.895,1751380026.955,-1.628,1.811,1.134,-16.657,9.560,0.659,82.609,26.996,3.089
1751380027.418,1751380027.455,-1.569,1.939,1.135,-16.653,9.563,0.686,82.718,27.041,3.083
1751380027.910,1751380027.955,-1.513,2.059,1.135,-16.644,9.566,0.703,82.977,27.150,3.082
1751380028.394,1751380028.455,-1.457,2.179,1.134,-16.640,9.570,0.688,83.079,27.224,3.090
1751380028.916,1751380028.955,-1.397,2.307,1.134,-16.638,9.575,0.675,83.209,27.305,3.091
1751380029.403,1751380029.455,-1.341,2.427,1.134,-16.633,9.583,0.732,83.455,27.513,3.072
1751380029.900,1751380029.956,-1.285,2.547,1.135,-16.629,9.586,0.713,83.655,27.634,3.078
1751380030.416,1751380030.455,-1.226,2.674,1.134,-16.626,9.588,0.725,83.807,27.727,3.080
1751380030.899,1751380030.955,-1.170,2.794,1.134,-16.623,9.590,0.738,84.020,27.869,3.084
1751380031.418,1751380031.455,-1.110,2.922,1.134,-16.615,9.596,0.728,84.430,28.163,3.086
1751380031.910,1751380031.955,-1.062,3.025,1.134,-16.612,9.599,0.694,84.646,28.327,3.091
1751380032.399,1751380032.455,-1.065,3.018,1.134,-16.612,9.599,0.694,84.646,28.327,3.091
1751380032.911,1751380032.955,-1.065,3.018,1.134,-16.612,9.599,0.694,84.646,28.327,3.091
1751380033.402,1751380033.455,-1.065,3.018,1.134,-16.612,9.599,0.694,84.646,28.327,3.091
1751380033.917,1751380033.955,-1.065,3.018,1.134,-16.612,9.599,0.694,84.646,28.327,3.091
1751380034.405,1751380034.455,-1.065,3.018,1.134,-16.612,9.599,0.694,84.646,28.327,3.091
1751380034.895,1751380034.955,-1.065,3.018,1.134,-16.612,9.599,0.694,84.646,28.327,3.091
1751380035.407,1751380035.455,-1.065,3.018,1.134,-16.612,9.599,0.694,84.646,28.327,3.091
1751380035.897,1751380035.955,-1.065,3.018,1.134,-16.612,9.599,0.694,84.646,28.327,3.091
1751380036.393,1751380036.456,-1.065,3.018,1.134,-16.612,9.599,0.694,84.646,28.327,3.091
1751380036.915,1751380036.955,-1.065,3.018,1.134,-16.612,9.599,0.694,84.646,28.327,3.091
1751380037.399,1751380037.455,-1.065,3.018,1.134,-16.612,9.599,0.694,84.646,28.327,3.091
1751380037.921,1751380037.956,-1.065,3.018,1.134,-16.612,9.599,0.694,84.646,28.327,3.091
1751380038.409,1751380038.455,-1.065,3.018,1.134,-16.612,9.599,0.694,84.646,28.327,3.091
1751380038.899,1751380038.955,-1.065,3.018,1.134,-16.612,9.599,0.694,84.646,28.327,3.091
1751380039.420,1751380039.455,-1.065,3.018,1.134,-16.612,9.599,0.694,84.646,28.327,3.091
