timestamp_real, timestamp_est, real_x, real_y, real_theta, est_x, est_y, est_theta, cov_x, cov_y, cov_theta
1753312292.516,1753312292.470,-2.002,0.999,1.544,0.000,-0.000,-0.000,0.200,0.200,0.100
1753312292.681,1753312292.770,-2.002,0.999,1.503,-0.000,-0.000,-0.081,0.200,0.200,0.100
1753312292.999,1753312293.074,-2.002,0.999,1.421,-0.000,-0.000,-0.163,0.200,0.200,0.100
1753312293.290,1753312293.370,-2.002,0.999,1.348,0.000,-0.000,-0.236,0.200,0.200,0.100
1753312293.586,1753312293.670,-2.002,0.999,1.274,0.000,-0.000,-0.309,0.200,0.200,0.100
1753312293.878,1753312293.970,-1.999,1.005,1.193,0.027,-0.010,-0.358,0.200,0.200,0.100
1753312294.203,1753312294.273,-1.963,1.096,1.192,0.115,-0.043,-0.358,0.200,0.200,0.100
1753312294.502,1753312294.573,-1.930,1.178,1.192,0.195,-0.073,-0.358,0.200,0.200,0.100
1753312294.796,1753312294.870,-1.898,1.260,1.192,0.274,-0.103,-0.358,0.200,0.200,0.100
1753312295.088,1753312295.170,-1.865,1.342,1.192,0.354,-0.132,-0.358,0.200,0.200,0.100
1753312295.390,1753312295.470,-1.833,1.424,1.193,0.433,-0.162,-0.358,0.200,0.200,0.100
1753312295.705,1753312295.770,-1.797,1.515,1.197,0.513,-0.192,-0.358,0.200,0.200,0.100
1753312296.003,1753312296.077,-1.765,1.597,1.196,0.601,-0.225,-0.358,0.200,0.200,0.100
1753312296.304,1753312296.370,-1.732,1.679,1.196,0.681,-0.255,-0.358,0.200,0.200,0.100
1753312296.580,1753312296.671,-1.700,1.761,1.196,0.760,-0.284,-0.358,0.200,0.200,0.100
1753312296.904,1753312296.976,-1.664,1.852,1.196,0.849,-0.317,-0.358,0.200,0.200,0.100
1753312297.193,1753312297.270,-1.632,1.934,1.196,0.928,-0.347,-0.358,0.200,0.200,0.100
1753312297.490,1753312297.570,-1.600,2.016,1.196,1.008,-0.377,-0.358,0.200,0.200,0.100
1753312297.805,1753312297.870,-1.564,2.108,1.196,1.088,-0.407,-0.358,0.200,0.200,0.100
1753312298.099,1753312298.170,-1.532,2.190,1.196,1.176,-0.440,-0.358,0.200,0.200,0.100
1753312298.396,1753312298.472,-1.499,2.272,1.196,1.256,-0.470,-0.358,0.200,0.200,0.100
1753312298.686,1753312298.770,-1.467,2.354,1.196,1.335,-0.499,-0.358,0.200,0.200,0.100
1753312298.983,1753312299.071,-1.435,2.436,1.196,1.415,-0.529,-0.358,0.200,0.200,0.100
1753312299.302,1753312299.379,-1.399,2.527,1.196,1.503,-0.562,-0.358,0.200,0.200,0.100
1753312299.599,1753312299.670,-1.367,2.609,1.196,1.583,-0.592,-0.358,0.200,0.200,0.100
1753312299.887,1753312299.970,-1.334,2.691,1.196,1.662,-0.622,-0.358,0.200,0.200,0.100
1753312300.183,1753312300.271,-1.302,2.773,1.196,1.742,-0.651,-0.358,0.200,0.200,0.100
1753312300.469,1753312300.571,-1.270,2.855,1.196,1.821,-0.681,-0.358,0.200,0.200,0.100
1753312300.793,1753312300.882,-1.234,2.947,1.195,1.892,-0.708,-0.358,0.200,0.200,0.100
1753312301.094,1753312301.171,-1.234,2.947,1.195,1.892,-0.708,-0.358,0.200,0.200,0.100
1753312301.383,1753312301.471,-1.234,2.947,1.195,1.892,-0.708,-0.358,0.200,0.200,0.100
1753312301.704,1753312301.771,-1.234,2.947,1.195,1.892,-0.708,-0.358,0.200,0.200,0.100
1753312301.997,1753312302.076,-1.234,2.947,1.195,-10.606,6.164,2.809,0.100,0.100,0.050
1753312302.288,1753312302.373,-1.234,2.947,1.195,-10.606,6.164,2.809,0.100,0.100,0.050
1753312302.579,1753312302.674,-1.234,2.947,1.195,-10.606,6.164,2.809,0.100,0.100,0.050
1753312302.904,1753312302.975,-1.234,2.947,1.236,-10.606,6.166,2.860,0.100,0.100,0.050
1753312303.198,1753312303.275,-1.234,2.947,1.310,-10.607,6.164,2.942,0.100,0.100,0.050
1753312303.496,1753312303.575,-1.234,2.947,1.384,-10.606,6.163,3.004,0.100,0.100,0.050
1753312303.779,1753312303.875,-1.234,2.947,1.458,-10.607,6.161,3.082,0.100,0.100,0.050
