timestamp_real, timestamp_est, real_x, real_y, real_theta, est_x, est_y, est_theta, cov_x, cov_y, cov_theta
1751058681.801,1751058681.866,-1.687,2.001,0.033,-0.544,10.817,-1.710,88.546,24.876,7.203
1751058681.900,1751058681.998,-1.645,2.006,0.223,-0.598,10.992,-1.559,92.351,20.578,7.637
1751058682.094,1751058682.131,-1.554,2.047,0.634,-18.242,1.729,0.540,92.380,18.913,6.731
1751058682.320,1751058682.382,-1.474,2.131,0.992,-18.046,1.957,0.920,87.254,17.964,5.796
1751058682.611,1751058682.642,-1.413,2.267,1.295,-17.963,2.004,1.170,84.726,16.950,5.173
1751058683.003,1751058683.033,-1.383,2.463,1.527,-17.916,2.150,1.385,82.562,16.414,5.128
1751058683.522,1751058683.554,-1.395,2.728,1.687,-17.885,2.406,1.536,74.517,16.056,4.342
1751058684.202,1751058684.202,-1.454,3.071,1.780,-17.869,2.704,1.569,70.113,15.710,4.356
1751058684.822,1751058684.854,-1.526,3.378,1.818,-17.902,3.023,1.620,67.594,14.570,4.194
1751058685.507,1751058685.506,-1.615,3.715,1.841,-17.910,3.349,1.612,67.723,13.373,4.396
1751058686.123,1751058686.153,-1.702,4.018,1.864,-17.934,3.692,1.700,65.904,12.194,5.327
1751058686.219,1751058686.282,-1.720,4.063,2.039,-17.912,3.791,1.893,64.273,11.236,5.459
1751058686.415,1751058686.415,-1.779,4.143,2.372,-12.387,11.323,-2.345,60.503,9.813,4.864
1751058686.610,1751058686.678,-1.858,4.204,2.612,-12.462,11.214,-2.050,58.840,8.739,4.041
1751058687.003,1751058687.066,-2.043,4.277,2.897,-12.571,11.069,-1.833,55.702,8.173,3.398
1751058687.522,1751058687.588,-2.305,4.317,3.057,-12.597,10.798,-1.685,50.767,7.040,2.757
1751058688.107,1751058688.106,-2.603,4.331,3.122,-12.613,10.550,-1.658,51.076,5.815,2.547
1751058688.592,1751058688.626,-2.852,4.334,3.141,-13.774,10.309,-1.622,50.027,5.787,2.419
1751058689.109,1751058689.143,-3.118,4.332,-3.133,-13.611,10.077,-1.603,48.911,5.955,2.195
1751058689.598,1751058689.662,-3.367,4.330,-3.130,-13.677,9.845,-1.591,49.234,6.265,2.198
1751058690.119,1751058690.182,-3.632,4.326,-3.128,-13.731,9.594,-1.619,48.554,6.229,1.963
1751058690.704,1751058690.704,-3.931,4.322,-3.128,-13.717,9.343,-1.629,47.821,6.086,1.815
1751058691.222,1751058691.221,-4.197,4.319,-3.128,-3.860,9.128,-1.648,47.728,6.216,1.747
1751058691.706,1751058691.738,-4.445,4.315,-3.127,-4.148,8.867,-1.665,47.907,6.619,1.643
1751058692.196,1751058692.259,-4.694,4.312,-3.128,-4.134,8.586,-1.645,48.139,7.106,1.735
1751058692.713,1751058692.777,-4.960,4.308,-3.127,-4.090,8.320,-1.627,48.970,7.859,1.698
1751058693.198,1751058693.297,-5.209,4.305,-3.128,-4.089,8.066,-1.625,49.453,8.612,1.718
1751058693.819,1751058693.819,-5.523,4.300,-3.125,-4.054,7.793,-1.607,51.259,9.051,1.588
1751058694.305,1751058694.337,-5.773,4.296,-3.127,-4.050,7.532,-1.615,52.444,9.574,1.513
1751058694.792,1751058694.858,-6.019,4.295,-3.137,-3.997,7.253,-1.600,52.927,9.370,1.280
1751058695.310,1751058695.379,-6.284,4.293,-3.131,-3.983,6.987,-1.580,55.891,9.318,1.134
1751058695.796,1751058695.889,-6.533,4.290,-3.129,-4.021,6.718,-1.599,59.491,9.038,1.091
1751058696.411,1751058696.410,-6.848,4.286,-3.128,-4.013,6.506,-1.592,62.408,9.049,1.065
1751058696.896,1751058696.931,-7.097,4.282,-3.128,-4.031,6.267,-1.610,65.373,8.358,1.012
1751058697.419,1751058697.448,-7.363,4.279,-3.127,-4.037,6.041,-1.593,69.920,7.996,1.000
1751058697.908,1751058697.970,-7.612,4.275,-3.127,-4.046,5.774,-1.577,74.076,7.721,0.985
1751058698.393,1751058698.495,-7.861,4.272,-3.128,-4.031,5.518,-1.552,78.877,6.679,0.957
1751058699.010,1751058699.009,-8.176,4.267,-3.127,-4.040,5.265,-1.561,79.494,5.848,0.863
1751058699.495,1751058699.529,-8.425,4.264,-3.128,-4.021,4.999,-1.554,82.906,5.799,0.870
1751058700.017,1751058700.050,-8.690,4.260,-3.127,-4.010,4.757,-1.546,85.393,4.980,0.817
1751058700.508,1751058700.574,-8.939,4.256,-3.128,-4.004,4.490,-1.544,88.508,4.160,0.842
1751058700.994,1751058701.091,-9.188,4.253,-3.127,-3.973,4.245,-1.542,90.477,3.504,0.844
1751058701.616,1751058701.616,-9.503,4.248,-3.128,-3.933,4.002,-1.530,94.816,2.981,0.907
1751058702.104,1751058702.135,-9.752,4.245,-3.127,-3.914,3.758,-1.519,98.088,3.126,0.998
1751058702.593,1751058702.657,-10.001,4.241,-3.127,-3.863,3.535,-1.501,102.213,2.581,1.116
1751058703.109,1751058703.180,-10.267,4.238,-3.128,-3.885,3.284,-1.508,105.926,2.571,1.232
1751058703.596,1751058703.689,-10.515,4.234,-3.127,-3.896,3.067,-1.534,107.185,3.066,1.396
1751058704.210,1751058704.210,-10.831,4.230,-3.128,-26.925,4.341,3.061,107.925,2.799,1.611
1751058704.704,1751058704.738,-11.080,4.226,-3.127,-27.174,4.353,3.066,103.650,3.445,1.668
1751058705.223,1751058705.254,-11.345,4.222,-3.128,-27.435,4.365,3.073,98.232,3.703,1.720
1751058705.707,1751058705.770,-11.594,4.219,-3.127,-27.704,4.384,3.062,97.936,3.577,1.622
1751058706.192,1751058706.291,-11.842,4.214,-3.125,-27.964,4.411,3.052,98.850,4.243,1.510
1751058706.705,1751058706.806,-12.108,4.210,-3.127,-28.249,4.425,3.045,103.714,4.976,1.509
1751058707.293,1751058707.325,-12.407,4.206,-3.127,-28.504,4.475,3.035,108.076,5.664,1.380
1751058707.814,1751058707.847,-12.672,4.202,-3.128,-28.724,4.489,3.041,108.633,5.853,1.199
1751058708.302,1751058708.369,-12.921,4.199,-3.127,-12.110,0.494,-1.493,103.703,7.255,1.053
1751058708.823,1751058708.888,-13.186,4.195,-3.128,-12.078,0.261,-1.465,93.970,7.291,0.873
1751058709.311,1751058709.407,-13.435,4.192,-3.128,-12.049,0.055,-1.455,78.159,8.487,0.705
1751058709.895,1751058709.926,-13.734,4.187,-3.127,-12.030,-0.158,-1.453,68.108,7.407,0.585
1751058710.414,1751058710.445,-14.000,4.184,-3.128,-12.004,-0.362,-1.457,60.264,7.262,0.540
1751058710.902,1751058710.973,-14.248,4.180,-3.127,-11.996,-0.546,-1.469,59.504,8.188,0.583
1751058711.422,1751058711.486,-14.514,4.176,-3.128,-11.952,-0.709,-1.446,55.826,9.472,0.673
1751058711.904,1751058712.001,-14.763,4.173,-3.127,-1.611,0.345,-1.580,48.771,10.459,0.753
1751058712.489,1751058712.523,-15.062,4.169,-3.128,-1.608,0.201,-1.578,46.564,12.642,1.015
1751058713.016,1751058713.045,-15.327,4.165,-3.127,-15.926,7.344,-0.013,42.633,14.309,1.154
1751058713.500,1751058713.565,-15.576,4.161,-3.127,-15.688,7.338,-0.016,38.107,14.324,1.168
1751058714.018,1751058714.084,-15.842,4.158,-3.128,-15.401,7.341,0.014,30.489,12.855,0.963
1751058714.501,1751058714.603,-16.090,4.154,-3.127,-15.158,7.350,0.019,21.841,10.970,0.745
1751058715.122,1751058715.121,-16.406,4.150,-3.128,-14.875,7.372,0.032,13.366,7.823,0.542
1751058715.614,1751058715.647,-16.651,4.147,3.135,-14.619,7.369,0.021,9.729,5.804,0.366
1751058716.099,1751058716.166,-16.896,4.150,3.135,-14.361,7.385,0.028,6.669,4.226,0.302
1751058716.620,1751058716.681,-17.162,4.149,-3.134,-14.097,7.388,0.025,4.846,2.889,0.220
1751058717.112,1751058717.205,-17.411,4.147,-3.130,-13.766,7.386,0.021,3.336,1.682,0.149
1751058717.721,1751058717.721,-17.727,4.143,-3.127,-13.504,7.388,0.014,2.830,1.356,0.148
1751058718.210,1751058718.241,-17.975,4.139,-3.126,-13.235,7.362,0.006,2.425,1.102,0.135
1751058718.698,1751058718.763,-18.224,4.135,-3.127,-12.966,7.336,-0.006,1.276,0.438,0.127
1751058719.218,1751058719.278,-18.490,4.131,-3.126,-12.696,7.328,-0.008,1.356,0.429,0.139
1751058719.704,1751058719.801,-18.739,4.127,-3.127,-12.438,7.312,-0.002,1.204,0.394,0.142
1751058720.288,1751058720.324,-19.037,4.123,-3.126,-12.195,7.264,-0.012,1.131,0.420,0.151
1751058720.808,1751058720.840,-19.303,4.119,-3.126,-11.935,7.260,0.007,1.115,0.507,0.161
1751058721.298,1751058721.361,-19.552,4.115,-3.126,-11.697,7.251,0.021,1.102,0.571,0.172
1751058721.817,1751058721.885,-19.817,4.111,-3.126,-11.456,7.258,0.031,1.112,0.660,0.174
1751058722.304,1751058722.402,-20.066,4.107,-3.127,-11.238,7.281,0.044,1.094,0.727,0.172
