timestamp_real, timestamp_est, real_x, real_y, real_theta, est_x, est_y, est_theta, cov_x, cov_y, cov_theta
1750360365.003,1750360365.099,-1.714,3.077,-0.000,-13.366,8.266,2.838,80.849,22.304,2.598
1750360365.510,1750360365.533,-1.714,3.077,-0.000,-13.366,8.266,2.838,80.849,22.304,2.598
1750360366.012,1750360366.076,-1.714,3.077,-0.000,-13.366,8.266,2.838,80.849,22.304,2.598
1750360366.480,1750360366.614,-1.714,3.077,-0.000,-13.366,8.266,2.838,80.849,22.304,2.598
1750360366.919,1750360367.007,-1.714,3.077,-0.000,-13.366,8.266,2.838,80.849,22.304,2.598
1750360367.387,1750360367.508,-1.714,3.077,-0.000,-13.366,8.266,2.838,80.849,22.304,2.598
1750360367.911,1750360368.005,-1.714,3.077,-0.000,-13.366,8.266,2.838,80.849,22.304,2.598
1750360368.394,1750360368.513,-1.714,3.077,-0.000,-13.366,8.266,2.838,80.849,22.304,2.598
1750360368.907,1750360369.006,-1.714,3.077,-0.000,-13.366,8.266,2.838,80.849,22.304,2.598
1750360369.397,1750360369.512,-1.714,3.077,-0.000,-13.366,8.266,2.838,80.849,22.304,2.598
1750360369.897,1750360370.007,-1.714,3.077,-0.000,-13.366,8.266,2.838,80.849,22.304,2.598
1750360370.408,1750360370.507,-1.714,3.077,-0.000,-13.366,8.266,2.838,80.849,22.304,2.598
1750360370.915,1750360371.006,-1.714,3.077,-0.000,-13.366,8.266,2.838,80.849,22.304,2.598
1750360371.379,1750360371.511,-1.714,3.077,-0.000,-13.366,8.266,2.838,80.849,22.304,2.598
1750360371.899,1750360372.011,-1.714,3.077,-0.000,-13.366,8.266,2.838,80.849,22.304,2.598
1750360372.391,1750360372.515,-1.714,3.077,-0.000,-13.366,8.266,2.838,80.849,22.304,2.598
1750360372.905,1750360373.015,-1.714,3.077,-0.000,-13.366,8.266,2.838,80.849,22.304,2.598
1750360373.412,1750360373.510,-1.714,3.077,-0.000,-13.366,8.266,2.838,80.849,22.304,2.598
1750360373.919,1750360374.005,-1.598,3.072,-0.042,-13.378,8.271,2.835,80.560,22.669,2.613
1750360374.381,1750360374.508,-1.332,3.061,-0.042,-11.529,7.935,1.788,86.580,23.668,3.021
1750360374.907,1750360375.007,-1.100,3.051,-0.042,-10.828,8.477,1.630,85.433,21.448,3.049
1750360375.410,1750360375.506,-0.984,3.047,-0.042,-10.831,8.495,1.630,85.418,21.785,3.047
1750360375.892,1750360376.005,-1.006,3.047,-0.032,-10.831,8.495,1.630,85.418,21.785,3.047
1750360376.412,1750360376.506,-1.006,3.047,-0.032,-10.831,8.495,1.630,85.418,21.785,3.047
1750360376.915,1750360377.005,-1.006,3.047,-0.032,-10.831,8.495,1.630,85.418,21.785,3.047
1750360377.395,1750360377.509,-1.006,3.047,-0.032,-10.831,8.495,1.630,85.418,21.785,3.047
1750360377.910,1750360378.005,-1.006,3.047,-0.032,-10.831,8.495,1.630,85.418,21.785,3.047
1750360378.414,1750360378.511,-1.006,3.047,-0.032,-10.831,8.495,1.630,85.418,21.785,3.047
1750360378.910,1750360379.006,-1.006,3.047,-0.032,-10.831,8.495,1.630,85.418,21.785,3.047
