timestamp_real, timestamp_est, real_x, real_y, real_theta, est_x, est_y, est_theta, cov_x, cov_y, cov_theta
1750350703.834,1750350703.889,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350704.322,1750350704.431,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350704.847,1750350704.864,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350705.330,1750350705.419,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350705.746,1750350705.851,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350706.229,1750350706.329,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350706.731,1750350706.824,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350707.245,1750350707.328,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350707.744,1750350707.827,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350708.221,1750350708.328,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350708.734,1750350708.825,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350709.214,1750350709.323,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350709.746,1750350709.828,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350710.243,1750350710.326,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350710.729,1750350710.825,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350711.199,1750350711.326,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350711.743,1750350711.840,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350712.202,1750350712.323,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350712.721,1750350712.827,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350713.242,1750350713.327,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350713.728,1750350713.826,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350714.247,1750350714.323,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350714.726,1750350714.826,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350715.248,1750350715.323,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350715.747,1750350715.832,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350716.233,1750350716.323,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350716.742,1750350716.825,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350717.247,1750350717.326,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350717.734,1750350717.826,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350718.243,1750350718.323,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350718.723,1750350718.823,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350719.222,1750350719.328,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350719.730,1750350719.824,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350720.245,1750350720.330,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350720.721,1750350720.824,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350721.246,1750350721.323,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350721.730,1750350721.823,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350722.238,1750350722.323,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350722.722,1750350722.825,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350723.220,1750350723.323,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350723.722,1750350723.825,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350724.230,1750350724.323,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350724.738,1750350724.823,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350725.228,1750350725.334,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350725.735,1750350725.826,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350726.247,1750350726.330,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350726.728,1750350726.825,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350727.226,1750350727.331,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350727.738,1750350727.825,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350728.224,1750350728.330,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350728.744,1750350728.824,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350729.228,1750350729.328,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350729.722,1750350729.826,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350730.249,1750350730.329,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350730.723,1750350730.825,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350731.238,1750350731.326,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
1750350731.744,1750350731.832,-1.714,3.077,-0.000,-16.274,7.547,-2.137,68.306,7.102,2.718
