timestamp_real, timestamp_est, real_x, real_y, real_theta, est_x, est_y, est_theta, cov_x, cov_y, cov_theta
1750361204.728,1750361204.795,-1.714,3.077,-0.000,-21.135,8.342,0.377,53.212,37.195,1.004
1750361205.115,1750361205.226,-1.714,3.077,-0.000,-21.135,8.342,0.377,53.212,37.195,1.004
1750361205.734,1750361205.778,-1.714,3.077,-0.000,-21.135,8.342,0.377,53.212,37.195,1.004
1750361206.119,1750361206.211,-1.714,3.077,-0.000,-21.135,8.342,0.377,53.212,37.195,1.004
1750361206.735,1750361206.763,-1.714,3.077,-0.000,-21.135,8.342,0.377,53.212,37.195,1.004
1750361207.321,1750361207.347,-1.714,3.077,-0.000,-22.332,10.808,-0.243,14.386,40.127,0.813
1750361207.626,1750361207.701,-1.714,3.077,-0.000,-22.332,10.808,-0.243,14.386,40.127,0.813
1750361208.125,1750361208.195,-1.714,3.077,-0.000,-22.332,10.808,-0.243,14.386,40.127,0.813
1750361208.645,1750361208.694,-1.714,3.077,-0.000,-22.332,10.808,-0.243,14.386,40.127,0.813
1750361209.123,1750361209.201,-1.714,3.077,-0.000,-22.332,10.808,-0.243,14.386,40.127,0.813
1750361209.611,1750361209.697,-1.714,3.077,-0.000,-22.332,10.808,-0.243,14.386,40.127,0.813
1750361210.142,1750361210.201,-1.714,3.077,-0.000,-22.332,10.808,-0.243,14.386,40.127,0.813
1750361210.606,1750361210.697,-1.714,3.077,-0.000,-22.332,10.808,-0.243,14.386,40.127,0.813
1750361211.135,1750361211.197,-1.714,3.077,-0.000,-22.332,10.808,-0.243,14.386,40.127,0.813
1750361211.942,1750361211.976,-1.714,3.077,0.451,-1.736,3.015,-0.035,0.000,0.000,0.000
1750361212.130,1750361212.210,-1.714,3.077,0.645,-1.726,3.011,0.386,0.000,0.001,0.000
1750361212.636,1750361212.716,-1.714,3.077,1.096,-1.734,3.005,0.906,0.001,0.001,0.001
1750361213.338,1750361213.366,-1.713,3.160,1.554,-15.233,4.860,2.660,18.555,7.552,0.697
1750361214.037,1750361214.096,-1.706,3.542,1.555,-22.508,16.872,2.267,0.000,0.000,0.000
1750361214.132,1750361214.195,-1.706,3.592,1.555,-22.651,17.040,2.268,0.000,0.000,0.000
1750361215.039,1750361215.125,-1.699,4.007,1.554,-14.403,7.069,1.104,98.518,35.802,1.949
1750361215.120,1750361215.201,-1.698,4.057,1.554,-13.510,7.278,1.351,75.596,39.580,2.801
1750361215.844,1750361215.860,-1.693,4.372,1.554,-25.176,5.584,-1.597,5.672,9.548,1.225
1750361216.132,1750361216.198,-1.690,4.554,1.554,-25.184,5.433,-1.602,5.902,10.099,1.236
1750361216.723,1750361216.829,-1.686,4.803,1.554,-24.760,4.949,-1.422,6.948,12.362,1.351
1750361217.127,1750361217.197,-1.681,5.069,1.554,-24.729,4.759,-1.430,7.504,13.158,1.358
1750361218.040,1750361218.142,-1.673,5.133,2.263,-6.241,2.838,0.338,0.001,0.001,0.000
1750361218.107,1750361218.206,-1.673,5.133,2.328,-6.241,2.840,0.622,0.001,0.001,0.000
1750361219.222,1750361219.262,-2.007,5.364,2.533,-16.519,1.589,0.088,119.408,0.455,0.621
1750361219.836,1750361219.855,-2.252,5.535,2.532,-6.652,3.529,0.962,15.547,15.517,0.187
1750361220.123,1750361220.202,-2.375,5.621,2.532,-6.479,3.779,0.965,16.595,15.489,0.190
1750361221.342,1750361221.390,-2.766,5.892,2.764,-17.202,5.287,0.626,95.369,47.303,1.435
1750361221.612,1750361221.709,-2.769,5.894,2.891,-17.119,6.961,1.198,95.665,54.779,1.211
1750361222.222,1750361222.286,-3.104,5.984,2.879,-12.713,2.658,0.675,99.257,3.221,1.017
1750361222.639,1750361222.703,-3.259,6.027,2.714,-12.601,2.752,0.554,96.509,3.339,0.999
1750361223.134,1750361223.219,-3.233,6.013,2.247,-19.739,2.670,0.564,0.001,0.001,0.000
1750361224.344,1750361224.386,-3.233,6.013,1.088,-19.826,2.681,0.032,0.004,0.001,0.001
1750361225.031,1750361225.144,-3.233,6.013,0.410,-15.015,4.853,-0.311,49.322,22.431,0.769
1750361225.100,1750361225.204,-3.233,6.013,0.346,-15.011,4.851,-0.407,49.302,22.381,0.769
1750361225.604,1750361225.716,-3.233,6.013,-0.106,-15.016,4.857,-1.075,49.371,22.321,0.778
1750361226.416,1750361226.489,-3.233,6.013,-0.912,-22.021,3.046,-2.322,25.687,0.126,0.919
1750361226.895,1750361227.005,-3.233,6.013,-1.363,-19.676,15.799,0.198,0.001,0.001,0.000
1750361227.124,1750361227.219,-3.232,6.013,-1.589,-19.680,15.804,-0.218,0.002,0.003,0.000
1750361227.917,1750361227.971,-3.232,6.013,-2.298,-17.917,14.673,-0.553,26.610,10.223,0.003
1750361228.144,1750361228.229,-3.232,6.013,-2.523,-17.906,14.680,-1.033,26.740,10.268,0.003
1750361228.645,1750361228.709,-3.232,6.013,-3.007,-17.898,14.671,-1.504,26.840,10.346,0.002
1750361229.131,1750361229.202,-3.368,6.026,3.041,-19.695,15.664,-1.710,0.001,0.002,0.000
1750361230.301,1750361230.429,-3.963,6.086,3.041,-13.914,4.494,2.368,92.225,10.162,1.082
1750361230.927,1750361230.958,-4.173,6.109,2.815,-23.362,3.917,1.532,0.010,0.016,0.001
1750361231.121,1750361231.199,-4.145,6.100,2.643,-23.367,3.967,1.082,0.014,0.014,0.001
1750361232.338,1750361232.366,-4.144,6.099,1.481,-14.085,3.876,1.217,84.560,0.055,0.675
1750361232.611,1750361232.709,-4.144,6.099,1.255,-14.087,3.880,0.415,84.493,0.056,0.676
1750361233.125,1750361233.225,-4.144,6.099,0.771,-20.587,3.271,-0.598,65.544,0.260,0.316
1750361234.339,1750361234.369,-3.722,6.461,0.707,-9.233,3.717,0.141,83.654,0.094,0.556
1750361234.928,1750361234.961,-3.519,6.633,0.706,-22.780,3.515,-0.881,0.015,0.016,0.001
1750361235.126,1750361235.200,-3.418,6.719,0.706,-22.632,3.339,-0.886,0.014,0.016,0.001
1750361235.633,1750361235.701,-3.267,6.848,0.706,-22.492,3.166,-0.886,0.014,0.018,0.001
1750361236.422,1750361236.541,-2.939,7.128,0.706,-22.441,2.970,-0.947,0.000,0.000,0.000
1750361236.940,1750361236.985,-2.749,7.290,0.706,-2.861,7.136,0.697,0.000,0.000,0.000
1750361237.131,1750361237.199,-2.661,7.365,0.706,-2.696,7.281,0.698,0.000,0.000,0.000
1750361238.542,1750361238.552,-2.168,7.785,0.639,-16.530,4.304,-0.449,81.462,11.978,1.243
1750361238.623,1750361238.708,-2.161,7.790,0.572,-16.313,4.199,-0.519,83.246,13.612,1.261
1750361239.141,1750361239.218,-2.187,7.777,0.044,-26.180,1.629,-2.932,0.001,0.000,0.000
1750361239.733,1750361239.842,-2.187,7.777,-0.440,-13.838,6.430,0.865,82.169,16.335,1.718
1750361240.134,1750361240.207,-2.187,7.777,-0.859,-13.838,6.437,0.338,82.328,16.375,1.735
1750361240.734,1750361240.757,-2.122,7.652,-1.108,-16.854,8.283,-1.499,91.523,29.161,2.812
