timestamp_real, timestamp_est, real_x, real_y, real_theta, est_x, est_y, est_theta, cov_x, cov_y, cov_theta
1753357814.615,1753357814.722,-2.002,0.999,1.339,0.000,-0.000,-0.252,0.050,0.050,0.020
1753357814.840,1753357814.919,-2.002,0.999,1.282,0.000,-0.000,-0.301,0.050,0.050,0.020
1753357815.034,1753357815.111,-2.002,0.999,1.233,0.000,-0.000,-0.350,0.050,0.050,0.020
1753357815.229,1753357815.311,-2.002,0.999,1.184,0.000,-0.000,-0.399,0.050,0.050,0.020
1753357815.422,1753357815.511,-1.996,1.012,1.144,0.021,-0.009,-0.415,0.050,0.050,0.020
1753357815.645,1753357815.712,-1.973,1.062,1.143,0.063,-0.028,-0.415,0.050,0.050,0.020
1753357815.843,1753357815.911,-1.953,1.106,1.143,0.105,-0.046,-0.415,0.050,0.050,0.020
1753357816.039,1753357816.111,-1.933,1.149,1.143,0.147,-0.065,-0.415,0.050,0.050,0.020
1753357816.231,1753357816.312,-1.913,1.193,1.143,0.189,-0.083,-0.415,0.050,0.050,0.020
1753357816.428,1753357816.511,-1.894,1.236,1.143,0.231,-0.102,-0.415,0.050,0.050,0.020
1753357816.624,1753357816.711,-1.874,1.279,1.143,0.273,-0.120,-0.415,0.050,0.050,0.020
1753357816.818,1753357816.911,-1.854,1.323,1.143,0.315,-0.139,-0.415,0.050,0.050,0.020
1753357817.043,1753357817.111,-1.831,1.373,1.143,0.357,-0.157,-0.415,0.050,0.050,0.020
1753357817.238,1753357817.317,-1.812,1.416,1.143,0.420,-0.185,-0.415,0.050,0.050,0.020
1753357817.434,1753357817.511,-1.792,1.460,1.143,0.462,-0.203,-0.415,0.050,0.050,0.020
1753357817.622,1753357817.711,-1.772,1.503,1.144,0.504,-0.222,-0.415,0.050,0.050,0.020
1753357817.831,1753357817.924,-1.752,1.546,1.143,0.546,-0.240,-0.415,0.050,0.050,0.020
1753357818.119,1753357818.200,-1.723,1.611,1.143,0.546,-0.240,-0.415,0.050,0.050,0.020
1753357818.221,1753357818.312,-1.713,1.633,1.143,0.630,-0.277,-0.415,0.050,0.050,0.020
1753357818.414,1753357818.514,-1.693,1.676,1.143,0.672,-0.296,-0.415,0.050,0.050,0.020
1753357818.639,1753357818.711,-1.670,1.727,1.143,0.714,-0.314,-0.415,0.050,0.050,0.020
1753357818.832,1753357818.934,-1.650,1.770,1.143,-8.438,4.927,-1.062,0.150,0.150,0.080
1753357819.027,1753357819.111,-1.630,1.814,1.143,-8.429,4.901,-1.057,0.150,0.150,0.080
1753357819.218,1753357819.311,-1.611,1.857,1.143,-8.421,4.887,-1.062,0.150,0.150,0.080
1753357819.447,1753357819.511,-1.588,1.908,1.143,-8.381,4.860,-1.052,0.150,0.150,0.080
1753357819.642,1753357819.711,-1.568,1.951,1.143,-8.369,4.842,-1.053,0.150,0.150,0.080
1753357819.843,1753357819.911,-1.548,1.994,1.143,-8.359,4.822,-1.050,0.150,0.150,0.080
1753357820.002,1753357820.112,-1.532,2.030,1.143,-8.348,4.803,-1.038,0.150,0.150,0.080
1753357820.002,1753357820.312,-1.532,2.030,1.143,-8.337,4.787,-1.039,0.150,0.150,0.080
1753357820.002,1753357820.511,-1.532,2.030,1.143,-8.328,4.769,-1.038,0.150,0.150,0.080
1753357820.002,1753357820.711,-1.532,2.030,1.143,-8.318,4.750,-1.038,0.150,0.150,0.080
1753357820.002,1753357820.911,-1.532,2.030,1.143,-8.301,4.735,-1.042,0.150,0.150,0.080
1753357820.002,1753357821.361,-1.532,2.030,1.143,-2.567,8.973,-0.450,0.150,0.150,0.080
1753357820.002,1753357821.511,-1.532,2.030,1.143,-15.597,3.347,-2.055,0.150,0.150,0.080
1753357820.002,1753357821.711,-1.532,2.030,1.143,-15.618,3.306,-2.055,0.150,0.150,0.080
1753357820.002,1753357821.911,-1.532,2.030,1.143,-15.639,3.266,-2.054,0.150,0.150,0.080
1753357820.002,1753357822.111,-1.532,2.030,1.143,-15.660,3.225,-2.055,0.150,0.150,0.080
1753357820.002,1753357822.312,-1.532,2.030,1.143,-15.682,3.185,-2.055,0.150,0.150,0.080
1753357820.002,1753357822.511,-1.532,2.030,1.143,-15.704,3.144,-2.055,0.150,0.150,0.080
1753357822.626,1753357822.711,-1.265,2.615,1.143,-15.725,3.103,-2.055,0.150,0.150,0.080
1753357822.822,1753357822.911,-1.245,2.659,1.143,-15.747,3.062,-2.055,0.150,0.150,0.080
1753357823.019,1753357823.111,-1.225,2.702,1.143,-15.757,3.042,-2.054,0.150,0.150,0.080
1753357823.246,1753357823.326,-1.225,2.703,1.202,-15.764,3.029,-1.982,0.150,0.150,0.080
1753357823.442,1753357823.523,-1.225,2.702,1.252,-15.764,3.029,-1.933,0.150,0.150,0.080
1753357823.823,1753357823.857,-1.225,2.702,1.350,-15.764,3.029,-1.933,0.050,0.050,0.020
1753357823.823,1753357823.921,-1.225,2.702,1.350,-15.764,3.029,-1.835,0.050,0.050,0.020
1753357824.025,1753357824.111,-1.225,2.702,1.399,-15.764,3.029,-1.786,0.050,0.050,0.020
1753357824.217,1753357824.312,-1.225,2.702,1.448,-15.764,3.029,-1.737,0.050,0.050,0.020
1753357824.446,1753357824.513,-1.225,2.702,1.506,-15.764,3.029,-1.689,0.050,0.050,0.020
1753357824.611,1753357824.711,-1.225,2.702,1.547,-15.764,3.029,-1.640,0.050,0.050,0.020
1753357824.843,1753357824.911,-1.225,2.702,1.604,-15.764,3.029,-1.591,0.050,0.050,0.020
1753357825.038,1753357825.111,-1.225,2.702,1.653,-15.764,3.029,-1.542,0.050,0.050,0.020
1753357825.234,1753357825.311,-1.225,2.702,1.703,-15.764,3.029,-1.493,0.050,0.050,0.020
1753357825.422,1753357825.511,-1.225,2.702,1.752,-15.764,3.029,-1.445,0.050,0.050,0.020
1753357825.617,1753357825.711,-1.225,2.702,1.801,-15.764,3.029,-1.396,0.050,0.050,0.020
1753357825.846,1753357825.913,-1.225,2.702,1.858,-15.764,3.029,-1.347,0.050,0.050,0.020
1753357826.042,1753357826.111,-1.225,2.702,1.908,-15.764,3.029,-1.298,0.050,0.050,0.020
1753357826.233,1753357826.316,-1.225,2.702,1.957,-4.849,1.350,0.189,0.150,0.150,0.080
1753357826.429,1753357826.511,-1.225,2.702,2.006,-4.849,1.350,0.286,0.150,0.150,0.080
1753357826.626,1753357826.711,-1.225,2.702,2.055,-4.849,1.350,0.335,0.150,0.150,0.080
1753357826.821,1753357826.911,-1.225,2.702,2.105,-4.849,1.350,0.384,0.150,0.150,0.080
1753357827.015,1753357827.111,-1.225,2.702,2.154,-4.849,1.350,0.384,0.150,0.150,0.080
1753357827.238,1753357827.324,-1.225,2.702,2.211,-4.848,1.350,0.506,0.150,0.150,0.080
1753357827.435,1753357827.516,-1.225,2.702,2.261,-4.849,1.350,0.554,0.150,0.150,0.080
1753357827.632,1753357827.713,-1.225,2.702,2.310,-4.849,1.350,0.603,0.150,0.150,0.080
1753357828.215,1753357828.285,-1.225,2.702,2.457,-4.875,1.334,0.578,0.150,0.150,0.080
1753357828.215,1753357828.321,-1.225,2.702,2.457,-4.875,1.334,0.676,0.150,0.150,0.080
1753357828.437,1753357828.511,-1.225,2.702,2.515,-4.875,1.333,0.773,0.150,0.150,0.080
1753357828.630,1753357828.711,-1.225,2.702,2.564,-4.875,1.333,0.822,0.150,0.150,0.080
1753357828.827,1753357828.911,-1.225,2.702,2.613,-4.875,1.333,0.871,0.150,0.150,0.080
1753357829.027,1753357829.111,-1.225,2.702,2.662,-4.875,1.334,0.919,0.150,0.150,0.080
1753357829.214,1753357829.311,-1.225,2.702,2.711,-4.875,1.334,0.969,0.150,0.150,0.080
