timestamp_real, timestamp_est, real_x, real_y, real_theta, est_x, est_y, est_theta, cov_x, cov_y, cov_theta
1751038215.201,1751038215.252,-1.704,2.001,0.000,-16.923,8.741,1.220,77.613,28.124,3.276
1751038215.700,1751038215.741,-1.704,2.001,0.000,-16.923,8.741,1.220,77.613,28.124,3.276
1751038216.195,1751038216.241,-1.704,2.001,0.000,-16.923,8.741,1.220,77.613,28.124,3.276
1751038216.664,1751038216.765,-1.541,2.057,0.684,-16.818,8.457,-1.565,77.394,27.744,3.221
1751038217.184,1751038217.243,-1.402,2.279,1.270,-16.849,8.404,-0.890,76.911,27.740,3.201
1751038218.048,1751038218.170,-1.349,2.706,1.558,-16.930,8.121,-0.574,78.256,28.935,3.157
1751038218.299,1751038218.374,-1.349,2.822,1.585,-16.436,7.207,0.018,79.650,28.105,3.076
1751038218.986,1751038219.008,-1.363,3.186,1.625,-16.369,6.143,0.254,82.695,26.918,2.700
1751038219.155,1751038219.243,-1.367,3.253,1.628,-16.084,5.814,0.699,84.820,27.668,2.472
1751038219.700,1751038219.747,-1.384,3.534,1.637,-16.166,5.651,0.626,85.598,25.706,2.380
1751038220.150,1751038220.249,-1.399,3.750,1.639,-16.912,5.683,0.285,89.392,22.789,2.534
1751038220.789,1751038220.870,-1.422,4.081,1.641,-17.965,5.348,-0.588,91.727,18.135,2.496
1751038221.181,1751038221.251,-1.435,4.263,1.641,-19.567,5.639,-1.331,89.474,15.011,2.853
1751038221.671,1751038221.743,-1.453,4.528,1.641,-21.132,5.408,-1.421,79.494,12.143,2.312
1751038222.199,1751038222.246,-1.472,4.792,1.642,-22.623,5.118,-1.474,65.421,8.939,1.633
1751038222.683,1751038222.743,-1.490,5.041,1.641,-23.406,4.975,-1.485,55.343,8.339,1.317
1751038223.177,1751038223.242,-1.507,5.289,1.642,-24.200,4.664,-1.494,43.289,6.786,0.966
1751038223.699,1751038223.742,-1.526,5.554,1.641,-24.615,4.450,-1.493,36.375,6.574,0.776
