timestamp_real, timestamp_est, real_x, real_y, real_theta, est_x, est_y, est_theta, cov_x, cov_y, cov_theta
1753304123.332,1753304123.275,-2.002,0.999,1.569,-17.194,9.426,-0.413,83.460,28.662,2.828
1753304123.698,1753304123.776,-2.002,0.999,1.569,-17.194,9.426,-0.413,83.460,28.662,2.828
1753304124.217,1753304124.276,-2.002,0.999,1.569,-17.194,9.426,-0.413,83.460,28.662,2.828
1753304124.702,1753304124.776,-2.002,0.999,1.569,-17.194,9.426,-0.413,83.460,28.662,2.828
1753304125.190,1753304125.276,-2.002,0.999,1.569,-17.194,9.426,-0.413,83.460,28.662,2.828
1753304125.708,1753304125.776,-2.002,0.999,1.503,-17.255,9.551,-0.341,84.468,28.090,2.812
1753304126.201,1753304126.275,-2.002,0.999,1.392,-17.582,9.556,-0.730,81.652,29.524,2.986
1753304126.692,1753304126.776,-2.002,0.999,1.281,-17.607,9.501,-0.958,81.932,29.043,2.937
1753304127.212,1753304127.276,-1.978,1.065,1.232,-17.897,9.404,-0.812,80.278,30.525,3.160
1753304127.701,1753304127.776,-1.943,1.166,1.231,-18.265,9.641,-2.678,76.129,30.388,3.314
1753304128.220,1753304128.276,-1.905,1.274,1.231,-17.435,9.426,-2.483,77.764,29.591,3.215
1753304128.705,1753304128.778,-1.869,1.375,1.232,-18.210,9.678,2.879,74.028,31.898,3.082
1753304129.195,1753304129.276,-1.833,1.476,1.232,-17.571,9.305,2.597,75.641,29.053,3.159
1753304129.714,1753304129.776,-1.795,1.584,1.232,-17.217,9.258,3.072,80.773,26.913,3.217
1753304130.204,1753304130.276,-1.760,1.685,1.231,-17.439,9.020,-0.098,80.439,28.041,3.275
1753304130.691,1753304130.776,-1.724,1.786,1.231,-17.161,8.714,1.207,85.327,26.368,3.114
1753304131.207,1753304131.276,-1.717,1.806,1.231,-16.789,8.643,0.506,84.074,25.799,3.232
1753304131.692,1753304131.775,-1.717,1.806,1.231,-16.789,8.643,0.506,84.074,25.799,3.232
1753304132.211,1753304132.276,-1.717,1.806,1.231,-16.789,8.643,0.506,84.074,25.799,3.232
1753304132.703,1753304132.776,-1.717,1.806,1.231,-16.789,8.643,0.506,84.074,25.799,3.232
1753304133.192,1753304133.276,-1.717,1.806,1.231,-16.789,8.643,0.506,84.074,25.799,3.232
1753304133.709,1753304133.776,-1.717,1.806,1.231,-16.789,8.643,0.506,84.074,25.799,3.232
1753304134.198,1753304134.276,-1.717,1.806,1.231,-16.789,8.643,0.506,84.074,25.799,3.232
1753304134.717,1753304134.776,-1.717,1.806,1.231,-16.789,8.643,0.506,84.074,25.799,3.232
1753304135.203,1753304135.275,-1.717,1.806,1.231,-16.789,8.643,0.506,84.074,25.799,3.232
1753304135.698,1753304135.775,-1.717,1.806,1.231,-16.789,8.643,0.506,84.074,25.799,3.232
1753304136.218,1753304136.276,-1.717,1.806,1.231,-16.789,8.643,0.506,84.074,25.799,3.232
1753304136.704,1753304136.776,-1.717,1.806,1.231,-16.789,8.643,0.506,84.074,25.799,3.232
1753304137.191,1753304137.275,-1.717,1.806,1.231,-16.789,8.643,0.506,84.074,25.799,3.232
1753304137.711,1753304137.775,-1.717,1.806,1.231,-16.789,8.643,0.506,84.074,25.799,3.232
1753304138.203,1753304138.276,-1.717,1.806,1.231,-16.789,8.643,0.506,84.074,25.799,3.232
1753304138.720,1753304138.776,-1.717,1.806,1.231,-16.789,8.643,0.506,84.074,25.799,3.232
1753304139.206,1753304139.275,-1.717,1.806,1.231,-16.789,8.643,0.506,84.074,25.799,3.232
1753304139.693,1753304139.776,-1.717,1.806,1.231,-16.789,8.643,0.506,84.074,25.799,3.232
1753304140.216,1753304140.276,-1.717,1.806,1.231,-16.789,8.643,0.506,84.074,25.799,3.232
1753304140.707,1753304140.776,-1.717,1.806,1.231,-16.789,8.643,0.506,84.074,25.799,3.232
1753304141.197,1753304141.277,-1.717,1.806,1.231,-16.789,8.643,0.506,84.074,25.799,3.232
