timestamp_real, timestamp_est, real_x, real_y, real_theta, est_x, est_y, est_theta, cov_x, cov_y, cov_theta
1750359829.681,1750359829.792,-1.714,3.077,-0.000,-14.736,6.977,1.854,39.582,11.052,2.284
1750359830.199,1750359830.235,-1.714,3.077,-0.000,-14.736,6.977,1.854,39.582,11.052,2.284
1750359830.687,1750359830.780,-1.714,3.077,-0.000,-14.736,6.977,1.854,39.582,11.052,2.284
1750359831.175,1750359831.217,-1.714,3.077,-0.000,-14.736,6.977,1.854,39.582,11.052,2.284
1750359831.701,1750359831.795,-1.714,3.077,-0.000,-14.736,6.977,1.854,39.582,11.052,2.284
1750359832.186,1750359832.278,-1.714,3.077,-0.000,-14.736,6.977,1.854,39.582,11.052,2.284
1750359832.692,1750359832.777,-1.714,3.077,-0.000,-14.736,6.977,1.854,39.582,11.052,2.284
1750359833.091,1750359833.193,-1.714,3.077,-0.000,-14.736,6.977,1.854,39.582,11.052,2.284
1750359833.676,1750359833.733,-1.614,3.073,-0.042,-14.743,7.003,1.855,39.733,10.902,2.283
1750359834.100,1750359834.190,-1.427,3.065,-0.042,-14.751,7.033,1.853,39.941,10.784,2.282
1750359834.592,1750359834.698,-1.454,3.066,0.000,-14.751,7.045,1.954,40.014,10.737,2.275
1750359835.081,1750359835.202,-1.454,3.066,0.452,-14.752,7.038,2.423,39.853,10.694,2.240
1750359835.670,1750359835.704,-1.454,3.066,1.000,-14.751,7.024,2.901,39.862,10.662,2.264
1750359836.085,1750359836.202,-1.454,3.066,1.386,-14.755,7.029,-2.929,39.943,10.679,2.216
1750359836.582,1750359836.691,-1.454,3.066,1.837,-14.759,7.024,-2.568,39.873,10.708,2.193
1750359837.082,1750359837.187,-1.528,3.287,1.874,-14.812,6.992,-2.552,39.467,10.717,2.217
1750359837.573,1750359837.689,-1.602,3.524,1.873,-14.861,6.960,-2.553,39.146,10.768,2.217
1750359838.085,1750359838.192,-1.681,3.778,1.874,-16.172,6.730,-2.529,23.795,9.139,1.839
1750359838.600,1750359838.692,-1.765,4.047,1.873,-16.236,6.679,-2.534,23.429,9.135,1.826
1750359839.083,1750359839.200,-1.834,4.269,1.873,-16.305,6.626,-2.529,23.084,9.171,1.836
1750359839.551,1750359839.688,-1.899,4.475,1.874,-16.004,6.817,-2.935,18.864,12.833,1.471
1750359840.096,1750359840.186,-1.988,4.760,1.873,-16.102,6.795,-2.938,18.927,13.364,1.464
1750359840.584,1750359840.691,-2.014,4.855,1.640,-16.150,6.792,3.115,18.957,13.669,1.453
1750359841.200,1750359841.227,-2.032,5.166,1.616,-17.836,8.504,3.025,24.156,26.127,1.853
